"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0140097","catalytic activity, acting on DNA","109/4519","226/12494",0.000117741674215691,0.0122098116161672,0.0114891086313627,"64789/164045/64858/9557/6944/9156/2074/1763/6832/3070/27343/9126/9937/2237/57804/5883/10714/4361/25996/1108/440081/1663/121642/7374/5985/5426/5983/7011/328/57697/5427/5890/7517/5888/80119/64782/3669/641/1106/4350/63922/4913/1775/1773/10847/79068/54921/7156/399687/79915/5892/7153/146956/5889/83990/284131/1786/6597/7515/2068/3978/10856/5424/348654/1788/4436/2956/200558/84083/4175/5378/50485/5111/84515/29104/4174/11144/4968/7155/9941/10721/4171/8930/6596/5984/353497/5981/55247/201973/4437/5429/4172/10973/5982/4176/5379/7516/252969/7486/4173/25788/79075/9401/54840/375748/5422/1654/54821/1736",109,"Molecular Function"
"GO:0003678","DNA helicase activity","34/4519","57/12494",0.000253494572274583,0.023354764963176,0.0219762138972382,"164045/9557/1763/6832/4361/440081/1663/5985/5983/57697/5888/80119/641/63922/54921/83990/2068/10856/4175/84515/4174/10721/4171/5984/4172/10973/5982/4176/7486/4173/25788/79075/9401/1654",34,"Molecular Function"
"GO:0008083","growth factor activity","50/4519","92/12494",0.000270257646632703,0.023354764963176,0.0219762138972382,"353500/1435/4803/3068/7042/10637/7044/183/22943/3481/627/80310/83729/4254/652/5228/7043/2252/145957/50810/79874/2896/268/4902/9518/2821/7040/4909/2202/3623/650/182/3976/5155/10675/2257/374/2250/2247/7424/2668/7060/9542/2246/8817/653/3084/734/392255/4856",50,"Molecular Function"
"GO:0003688","DNA replication origin binding","13/4519","16/12494",0.000296143861136856,0.0236231679999169,0.0222287740302725,"4998/55388/1663/990/11143/5000/3329/4999/8318/4174/4171/23595/5422",13,"Molecular Function"
"GO:0000400","four-way junction DNA binding","14/4519","18/12494",0.000385655361648315,0.0285660435735216,0.0268798887404502,"3146/57697/5890/7517/641/5892/5889/348654/4436/2956/3148/7516/7486/3149",14,"Molecular Function"
"GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","19/4519","28/12494",0.000643316599809833,0.0444746209335198,0.0418494377560502,"54936/28992/7374/113622/328/4350/4913/3554/5111/140733/4968/141/8930/3556/55247/10591/252969/7099/11141",19,"Molecular Function"
"GO:0098687","chromosomal region","205/4607","358/12707",2.03160995536939e-16,1.40384247916025e-13,1.2489054883534e-13,"3104/23028/6118/55143/991/11004/1263/4998/23421/64858/8370/554313/11243/83540/55732/91687/4751/5525/1063/23219/142/79723/11130/983/1763/55506/80351/3070/9126/54780/4928/81930/55226/23279/1642/2237/3619/9219/113130/10524/4361/472/3014/1111/23310/10635/9918/1108/196528/6602/23468/1017/6601/79035/10540/57122/4659/5501/9735/221150/675/23047/7011/328/9878/9985/26277/55320/5663/5527/7517/701/90417/57082/5888/11339/7158/80119/55055/5371/641/9894/84256/84464/5347/3835/84148/1783/80152/10428/55839/81620/23293/55135/9212/201161/10615/5892/7153/6605/10951/11143/56155/348235/79902/3021/332/201254/9984/10403/23347/57132/220134/1786/6597/147841/7515/5424/79172/1788/1058/4436/699/4175/5000/55183/57405/8520/64859/151246/4999/55355/5111/79980/1051/6790/26039/54069/24144/11200/4174/11144/79019/151648/6599/4171/10274/10051/64151/23244/5431/1060/1062/4085/79682/10769/64105/891/64946/84250/9555/134492/54908/23291/55651/8367/3012/8365/8970/1616/55166/4172/7272/23595/387103/348995/3181/11335/9031/1780/4176/222229/25913/54984/157570/79618/5516/7486/4173/92421/4683/5885/79075/27085/9401/51510/11258/114991/5931/6990/6839/8243/54821/2491/2332",205,"Cellular Component"
"GO:0000775","chromosome, centromeric region","137/4607","233/12707",1.43933735492688e-12,4.97291056127236e-10,4.42406850145945e-10,"55143/991/11004/1263/23421/8370/554313/11243/83540/55732/91687/4751/5525/1063/23219/79723/11130/3070/9126/4928/81930/23279/3619/113130/10524/23310/9918/196528/6602/23468/6601/10540/57122/4659/5501/9735/221150/23047/9985/55320/5663/5527/701/90417/57082/11339/7158/55055/84256/5347/3835/84148/1783/80152/10428/55839/81620/9212/201161/10615/7153/6605/10951/11143/56155/348235/79902/3021/332/201254/10403/57132/220134/1786/6597/147841/79172/1788/1058/699/57405/151246/4999/55355/79980/1051/6790/26039/54069/79019/151648/6599/10274/10051/64151/23244/1060/1062/4085/79682/10769/64105/891/64946/9555/134492/54908/23291/8367/3012/8365/8970/1616/55166/7272/387103/348995/11335/9031/1780/222229/54984/157570/5516/92421/5885/79075/27085/51510/11258/114991/6990/6839/8243/54821/2491/2332",137,"Cellular Component"
"GO:0005657","replication fork","49/4607","66/12707",3.39718065575065e-10,7.37342940420325e-08,6.55965080669464e-08,"6118/142/55388/23649/57804/10714/4361/3014/1111/8914/5557/5985/5983/11169/5890/7517/7158/80119/54962/641/5892/146956/5889/29128/1786/10498/5424/84083/50485/5111/56852/5984/604/5981/201973/5429/4172/5558/253714/6119/5425/9031/5982/7516/7486/4683/4796/5422/55086",49,"Cellular Component"
"GO:0000793","condensed chromosome","137/4607","247/12707",4.26826593586295e-10,7.37342940420325e-08,6.55965080669464e-08,"991/11004/1263/23421/11243/83540/55732/91687/4751/1063/23219/11130/120/9126/54780/4288/4928/81930/23279/3619/10524/8815/5883/3014/1111/23310/9918/196528/6602/23468/1017/6601/10540/57122/4659/5501/9735/221150/3146/675/9985/3306/5663/701/90417/57082/5888/7158/55055/641/5347/3835/84148/1783/80152/10428/100130958/55839/81620/9212/201161/10615/7153/6605/7283/672/56155/348235/79902/3021/332/201254/10403/57132/220134/6597/147841/256126/79172/1058/10128/23397/699/55183/57405/151246/4999/55355/79980/1051/6790/26039/11144/79019/2177/151648/6599/11073/10051/64151/1060/1062/4085/3148/79682/10769/64105/891/64946/84250/9555/134492/54908/23291/55166/7272/387103/348995/11335/9031/1780/222229/54892/54984/23212/92421/5885/27085/51510/65083/11258/10592/6990/6839/8243/54821/2491",137,"Cellular Component"
"GO:0000779","condensed chromosome, centromeric region","101/4607","175/12707",5.04946469372252e-09,6.97836020672453e-07,6.20818396028201e-07,"991/11004/1263/23421/11243/83540/55732/91687/4751/1063/23219/11130/4928/81930/23279/3619/10524/23310/9918/196528/6602/23468/6601/10540/57122/4659/5501/9735/221150/9985/5663/701/90417/57082/7158/55055/5347/3835/84148/1783/80152/10428/55839/81620/9212/201161/10615/6605/56155/348235/79902/3021/332/201254/10403/57132/220134/6597/147841/79172/1058/699/57405/151246/4999/55355/79980/1051/6790/26039/79019/151648/6599/64151/1060/1062/4085/79682/10769/64105/891/64946/134492/54908/23291/55166/7272/387103/348995/11335/1780/222229/54984/92421/27085/51510/11258/6990/8243/54821/2491",101,"Cellular Component"
"GO:0000776","kinetochore","95/4607","165/12707",1.69130556371313e-08,1.94782024087629e-06,1.73284640212012e-06,"991/11004/1263/23421/11243/83540/55732/91687/4751/1063/23219/11130/4928/81930/23279/3619/10524/196528/6602/23468/6601/10540/57122/4659/5501/9735/221150/9985/5663/701/90417/57082/7158/55055/5347/3835/84148/1783/80152/10428/55839/81620/9212/201161/10615/6605/56155/348235/79902/3021/332/201254/10403/57132/220134/6597/147841/79172/699/57405/151246/4999/55355/79980/6790/26039/79019/151648/6599/1060/1062/4085/79682/10769/64105/891/64946/134492/54908/23291/55166/7272/387103/348995/1780/222229/54984/92421/27085/51510/11258/6990/8243/54821/2491",95,"Cellular Component"
"GO:0000781","chromosome, telomeric region","82/4607","145/12707",4.51004495148616e-07,4.45205865925277e-05,3.9607011303277e-05,"3104/23028/6118/4998/64858/8370/554313/142/983/1763/55506/80351/54780/55226/1642/2237/9219/4361/472/3014/1111/10635/1108/23468/1017/79035/5501/675/7011/328/9878/26277/7517/5888/7158/80119/5371/641/9894/84464/23293/55135/5892/10951/3021/9984/23347/7515/5424/4436/4175/5000/55183/8520/64859/4999/5111/24144/11200/4174/11144/4171/5431/84250/9555/55651/8367/8365/4172/23595/3181/11335/4176/222229/25913/54984/79618/7486/4173/4683/9401/5931",82,"Cellular Component"
"GO:0031261","DNA replication preinitiation complex","12/4607","12/12707",5.11130376293202e-06,0.000441488862523253,0.000392763341783198,"64785/51659/4175/9837/8318/4174/4171/4172/23595/4176/84296/4173",12,"Cellular Component"
"GO:0000228","nuclear chromosome","101/4607","196/12707",7.6890623620464e-06,0.000590349121352674,0.000525194435021649,"6118/3065/4998/81611/4751/142/51742/55388/55506/120/9126/3619/23649/10524/25855/57804/5883/10714/3014/1111/23310/9918/8914/5557/5426/675/26747/9985/84312/5427/11169/5926/3306/5888/54962/641/84464/5347/10847/23594/64785/10428/100130958/51659/57649/7153/6605/7283/672/146956/3021/332/23347/125476/10498/256126/10856/5424/10128/23397/84083/4175/5000/4999/50485/5111/9837/8318/4174/11144/55209/4171/11073/10051/64151/5393/9555/4172/5558/23595/253714/6119/5425/9031/4176/222229/55904/54892/54984/84296/4173/23212/5885/4796/65083/10592/5931/5422/6839/8243/286467",101,"Cellular Component"
"GO:0000940","outer kinetochore","17/4607","20/12707",1.03420179703131e-05,0.000714633441748632,0.000635761946806613,"11243/83540/1063/11130/221150/701/57082/5347/348235/10403/220134/147841/699/57405/79980/891/54908",17,"Cellular Component"
"GO:0009986","cell surface","223/4607","491/12707",1.3158112515689e-05,0.000813046504002788,0.000723313517156872,"11079/9341/1969/1889/54361/2048/6548/9672/7049/7412/1901/148738/2209/8416/8674/8497/1604/4179/23555/5328/81619/355/3416/2674/2263/101/10077/3784/966/960/6506/57124/78999/8322/4684/23621/4162/6653/53340/6768/928/11331/9746/29121/4040/51135/41/4891/1368/59341/949/3146/55068/10082/10257/3916/3306/5663/7043/567/50506/102/9187/22801/80381/8482/1464/11173/4240/5045/56963/5046/2013/3566/6693/7442/3682/708/432/6517/284114/482/399687/125111/10266/3675/1000/1829/9388/8792/10666/4155/3383/9466/57622/558/7040/5817/56971/7837/6868/6382/6509/307/150696/3554/22925/3329/7855/6508/5621/650/7056/57136/10544/100/6385/55959/23308/6948/5155/23654/859/84818/6529/7476/6331/1238/10675/1605/8927/7474/56999/6092/6091/56650/5028/22871/27074/7037/4241/4043/5156/3815/2044/8671/374/308/6507/3977/3672/3673/3572/84059/3781/972/2890/3161/10960/9308/11118/11119/3105/3133/10211/3107/3106/4855/3115/222663/221395/135228/5796/5167/4217/57211/80328/80329/3482/3696/1956/948/5243/43/4897/4233/2861/29923/3757/1508/4023/8795/8794/8793/8797/137970/6422/5327/8323/3786/6505/29126/7010/2683/1271/51754/4920/7046/19/7099/2022/4851/51162/3563/59272/11141/1756/8406/10159/1947/54413/3597/5365",223,"Cellular Component"
"GO:0071162","CMG complex","11/4607","11/12707",1.41194761910759e-05,0.000813046504002788,0.000723313517156872,"64785/51659/4175/9837/8318/4174/4171/4172/4176/84296/4173",11,"Cellular Component"
"GO:0005819","spindle","181/4607","390/12707",1.86396312058098e-05,0.000990768089478043,0.000881420617343555,"79000/64793/10726/55143/991/11004/1263/8317/1810/29899/84722/9181/11243/55732/259266/140609/9928/127829/4751/1063/983/9585/3832/64210/403/9126/81930/3619/29901/10524/2017/3636/85459/472/65125/57542/1663/29127/9700/8086/9735/26524/221150/10129/5925/26586/440145/79866/10426/54930/51562/9787/3306/145508/801/79768/701/90417/51203/55142/55055/9493/84942/9055/5347/112869/3835/79801/1540/23568/27183/10381/83903/9212/201161/201163/26073/10615/84440/990/7283/27175/146909/996/10951/348235/79902/332/1453/23255/57132/84617/115106/83473/220134/10382/93323/84902/23354/284403/2068/24139/808/23636/60509/51646/805/7840/150468/55183/994/55614/22974/9371/79980/81610/6790/8480/81027/23331/3985/151648/1499/56992/25886/152185/11073/10274/7029/1894/10460/79441/1062/4085/166378/79884/11076/10769/891/10112/1729/26112/134492/3161/54908/55856/203068/3833/1432/114327/7803/7272/22832/26271/11335/1780/55112/54984/252969/5516/92421/2669/5885/65263/225689/54801/51510/11258/1211/8555/55755/11064/2801/4957/6907/6990/8243/24137/56271/55559/8517",181,"Cellular Component"
"GO:0043596","nuclear replication fork","24/4607","33/12707",2.17044033441863e-05,0.00107126733648805,0.000953035455113141,"6118/142/55388/23649/57804/10714/8914/5557/11169/54962/146956/10498/5424/84083/50485/5111/4172/5558/253714/6119/5425/9031/4796/5422",24,"Cellular Component"
"GO:0000939","inner kinetochore","16/4607","19/12707",2.44331230477575e-05,0.0011255525350667,0.00100132939367652,"23421/91687/80152/55839/3021/201254/79172/4999/79019/1060/79682/64105/64946/55166/387103/2491",16,"Cellular Component"
"GO:0072686","mitotic spindle","85/4607","165/12707",3.97578494219206e-05,0.00171704212190919,0.001527538425158,"10726/8317/1810/29899/259266/983/9585/3832/9126/81930/10524/2017/85459/65125/29127/9700/8086/221150/26586/54930/51562/9787/79768/90417/51203/55142/9493/9055/5347/112869/3835/10381/9212/201163/26073/10615/990/7283/146909/996/84617/115106/220134/10382/93323/23354/284403/24139/23636/60509/51646/150468/22974/81610/6790/8480/81027/3985/10274/7029/1894/10460/79441/1062/4085/79884/11076/1729/134492/203068/3833/114327/252969/2669/65263/54801/8555/55755/11064/2801/6907/6990/8243/55559/8517",85,"Cellular Component"
"GO:0090734","site of DNA damage","59/4607","107/12707",4.92364289643567e-05,0.00200131602437474,0.00178043805047581,"6924/79000/6118/54936/9557/65123/4000/142/2074/27343/1643/1642/10524/4361/3014/1108/23468/79035/8914/10038/5888/7158/79968/55159/55135/78995/10951/11143/23347/51444/7515/10097/200558/55183/64859/50485/10109/149840/25939/11144/56852/7508/10293/10039/55345/7518/84250/9555/5252/5429/23376/253714/6119/11335/4824/157570/4683/4796/286257",59,"Cellular Component"
"GO:0043601","nuclear replisome","11/4607","12/12707",0.000113209372900659,0.00434598203746418,0.00386633179964823,"6118/23649/57804/10714/5557/5424/4172/5558/6119/5425/5422",11,"Cellular Component"
"GO:0005874","microtubule","172/4607","380/12707",0.000154565059822814,0.00562128717566127,0.00500088614606777,"57576/10726/11004/51361/8915/22911/84722/23623/9181/57821/259266/140609/9928/89796/83593/4751/6905/55083/983/9585/3832/84445/403/57698/6786/81930/79096/3619/4296/64837/10263/85459/9638/10059/55605/10376/84790/29127/10540/283349/89795/283431/59341/643246/9735/196385/221150/55835/23281/26586/10253/10426/54930/145483/23093/801/26153/283638/90417/51203/55142/145788/55055/9493/54839/374654/8826/9055/5347/3835/1540/23322/1783/81631/10381/11337/9212/10615/7283/27175/146909/4137/80279/140735/348235/51174/10513/54828/283987/10801/332/8632/1453/57132/84617/115106/83473/220134/10382/1785/9545/93323/23354/1155/24139/808/57159/79745/51626/10128/805/400954/65055/3800/55137/1781/4133/9654/547/9751/55614/22974/9371/6790/81027/8867/5116/25809/51512/56992/84100/58477/79929/79441/1062/79884/11076/1767/4131/134549/10112/51308/23291/63971/203068/3833/114327/9532/22832/285753/51175/55698/7461/1780/1020/80346/1808/92421/10397/54801/51510/347240/4920/55755/2801/4957/138162/6990/80258/24137/56271/55559",172,"Cellular Component"
"GO:0030894","replisome","12/4607","14/12707",0.000206543677461127,0.00713608405628195,0.00634850040196308,"6118/23649/57804/10714/5557/5424/5111/4172/5558/6119/5425/5422",12,"Cellular Component"
"GO:0045177","apical part of cell","140/4607","305/12707",0.000290897663961365,0.00957191837130014,0.0085155005390194,"5590/6548/10327/2060/7412/6814/23632/4582/4921/57710/259266/25778/143162/5728/3784/5002/8642/960/6809/3177/10312/5213/4891/9498/2065/59341/84260/9026/10257/122786/64398/5663/8650/22846/5641/7082/50506/1464/9154/10519/8826/28232/9351/2013/6524/9114/482/125206/92521/2064/7283/4356/9368/284129/103910/23255/1000/1829/4645/5205/84552/29985/79629/5348/6868/151056/51626/150696/27347/4430/57181/64284/83959/182/2778/6526/6573/529/6523/6533/1499/54716/5745/10991/56650/523/5028/5584/6514/23043/5337/9076/200958/56606/287/8470/2195/8611/153562/2151/6583/134549/1836/206358/2030/53405/221395/55754/4646/7430/29887/358/948/5244/5243/6522/1508/526/23516/5327/6575/8323/114569/114/6505/7010/1271/1514/54566/1317/9550/286204/4851/89958/4935/59272/4810/1184/1896/6535",140,"Cellular Component"
"GO:0016324","apical plasma membrane","118/4607","252/12707",0.000325539415195103,0.0102248970863553,0.00909641236717417,"5590/6548/10327/2060/6814/23632/4582/4921/57710/259266/25778/5728/3784/5002/960/6809/3177/10312/5213/4891/9498/2065/59341/9026/10257/122786/64398/5663/50506/1464/9154/10519/8826/28232/9351/2013/6524/9114/482/125206/2064/4356/9368/284129/23255/1000/1829/5205/84552/29985/79629/5348/6868/151056/150696/27347/57181/64284/83959/182/2778/6526/6573/529/6523/6533/54716/5745/10991/56650/523/5028/5584/6514/23043/5337/9076/200958/56606/287/8470/2195/8611/153562/2151/6583/134549/1836/206358/2030/53405/55754/7430/358/948/5244/5243/6522/1508/526/23516/6575/8323/114569/114/6505/7010/1271/1514/1317/9550/286204/4851/89958/4935/59272/4810/6535",118,"Cellular Component"
"GO:0000922","spindle pole","80/4607","162/12707",0.000392302451125802,0.0117861301620839,0.0104853378241404,"79000/64793/991/1263/29899/84722/11243/259266/140609/4751/1063/9585/3832/9126/10524/3636/1663/8086/9735/26524/10129/26586/10426/9787/145508/801/79768/90417/84942/9055/5347/27183/9212/10615/990/7283/23255/115106/83473/93323/84902/284403/808/23636/51646/805/7840/150468/994/22974/79980/81610/6790/8480/23331/151648/1499/25886/11073/10274/10460/4085/10769/891/134492/54908/1432/114327/1780/55112/5516/5885/8555/55755/11064/2801/4957/8243/56271/8517",80,"Cellular Component"
"GO:0000794","condensed nuclear chromosome","32/4607","54/12707",0.000473821405716611,0.0136421079729241,0.0121364781113377,"4751/120/9126/3619/5883/3014/1111/23310/9918/675/9985/3306/5888/641/5347/100130958/7283/672/256126/10128/23397/11144/11073/10051/64151/54892/23212/5885/65083/10592/6839/8243",32,"Cellular Component"
"GO:0000786","nucleosome","37/4607","65/12707",0.000531631290306401,0.0146942888640689,0.0130725336226921,"440689/8370/8337/723790/554313/8349/6944/92815/55506/10524/3014/55766/440093/8089/10847/3021/10856/1058/55257/3005/8971/3015/84250/9555/3006/8347/8334/3017/8367/8339/3012/8365/8970/8969/85236/8330/94239",37,"Cellular Component"
"GO:0016323","basolateral plasma membrane","85/4607","176/12707",0.000650914694856201,0.0172993097748321,0.0153900478459928,"6548/8613/6814/23632/493/25778/7779/143162/3416/54805/150/3784/55327/960/5871/3177/1740/23705/6768/9498/2065/9194/490/540/10257/8650/7082/8826/28232/368/124935/1742/2064/3675/8714/9120/10351/284129/1000/5064/770/150696/27347/2066/64284/83959/6790/6526/6573/5155/6533/1499/5745/1605/10991/5028/9076/200958/7037/56606/8671/287/85409/153562/10211/2030/26503/117247/5167/7430/358/1956/375611/6522/23516/286/114/23513/83481/7010/2683/360/19/1317/8573",85,"Cellular Component"
"GO:0030665","clathrin-coated vesicle membrane","54/4607","104/12707",0.000750137159248777,0.0185164140475093,0.0164728247448327,"9341/55707/533/2209/8674/127833/143425/8322/928/4074/9182/9026/8906/51382/85439/57214/527/9114/22905/163/535/2535/92840/54812/10618/2571/7855/130340/529/5868/7474/523/7037/374/950/1601/972/534/3115/4646/3482/1956/3092/1174/155066/526/51606/83988/114/6456/1211/4920/29988/10159",54,"Cellular Component"
"GO:0030496","midbody","91/4607","191/12707",0.000750303318857108,0.0185164140475093,0.0164728247448327,"10726/55143/84722/55732/339416/259266/9928/127829/4751/1063/9816/51097/10659/983/9585/22849/54536/55165/84445/403/7251/55226/3619/9600/1663/29127/5501/5901/2079/79768/9493/8826/9055/57149/5347/79801/1540/23568/27183/9212/201161/201163/26073/10615/84440/56155/23265/332/23255/57132/1785/5585/4218/23636/60509/51646/5899/9262/9371/6790/23331/57026/10015/2771/26354/1894/55763/1060/1062/11336/10112/26112/63971/221477/64780/54443/136647/2770/60412/4482/6867/92421/2669/5885/203228/51510/11258/11064/10807/8636/24137",91,"Cellular Component"
"GO:0016471","vacuolar proton-transporting V-type ATPase complex","15/4607","21/12707",0.00111235614487654,0.0250632081262202,0.0222970729617071,"533/10312/51382/527/9114/147007/535/529/523/534/155066/526/51606/9550/10159",15,"Cellular Component"
"GO:0042383","sarcolemma","62/4607","124/12707",0.0011338428700662,0.0250632081262202,0.0222970729617071,"6548/81493/7412/23385/9722/779/493/7779/84033/6262/783/5532/3767/6327/775/54407/3856/3916/9472/6547/5663/7043/113146/10519/23336/239/6517/782/3880/6442/3759/1000/1837/5348/59285/6546/8291/6326/1674/5152/1291/859/6769/6331/1605/287/308/9499/309/10211/90523/64208/7402/358/6717/8910/858/857/286/5339/5239/1756",62,"Cellular Component"
"GO:0009897","external side of plasma membrane","81/4607","169/12707",0.00114266237587577,0.0250632081262202,0.0222970729617071,"1889/7049/7412/1901/2209/5328/355/3416/2674/966/57124/4684/4162/53340/6768/928/29121/55068/10257/3916/567/22801/80381/8482/4240/3566/6693/7442/3682/432/6517/482/3675/8792/10666/3383/9466/6382/3554/6508/5621/7056/100/23308/6948/1238/1605/7037/5156/3815/2044/308/3977/3672/3673/3572/972/9308/11118/11119/3105/3133/10211/3107/3106/4217/80328/80329/948/5243/4897/1508/29126/2683/1271/19/7099/2022/3563/10159/3597",81,"Cellular Component"
"GO:0010369","chromocenter","10/4607","12/12707",0.00116066955143133,0.0250632081262202,0.0222970729617071,"55143/3619/23468/114785/26277/11339/9212/10951/157570/2332",10,"Cellular Component"
"GO:0005814","centriole","69/4607","142/12707",0.00163785165494219,0.0339170925415425,0.0301737863420837,"261734/9696/6491/57489/163786/55165/85459/22897/51134/28981/26259/10198/80212/5901/55835/22873/10426/9786/145508/283643/8924/22995/585/9742/899/80178/4682/9738/5347/84461/116840/90410/7153/9001/7283/54903/51174/22994/55125/80323/25914/4218/84902/284403/7840/80705/6790/5116/25776/11158/10039/25886/152185/9662/10733/132320/10769/54535/22832/11116/9863/85444/137392/225689/54875/347240/4957/8636/6102",69,"Cellular Component"
"GO:0035861","site of double-strand break","41/4607","77/12707",0.00166885838844059,0.0339170925415425,0.0301737863420837,"6118/9557/65123/4000/142/27343/1642/10524/4361/3014/79035/8914/5888/7158/55159/55135/23347/51444/10097/200558/55183/64859/50485/10109/149840/25939/11144/56852/10039/55345/7518/84250/5252/5429/23376/253714/6119/157570/4683/4796/286257",41,"Cellular Component"
"GO:0030672","synaptic vesicle membrane","47/4607","91/12707",0.00184908304189163,0.0354921217207533,0.031574985276746,"5865/10228/127833/143425/9066/91683/1813/6843/118426/10059/9498/490/51382/23312/527/112476/9114/84937/535/255057/5802/9230/8291/81615/598/8675/529/8927/523/7879/80723/10396/79772/23176/2890/534/26503/222553/116843/340146/155066/526/51606/114569/10497/1211/10159",47,"Cellular Component"
"GO:0099501","exocytic vesicle membrane","47/4607","91/12707",0.00184908304189163,0.0354921217207533,0.031574985276746,"5865/10228/127833/143425/9066/91683/1813/6843/118426/10059/9498/490/51382/23312/527/112476/9114/84937/535/255057/5802/9230/8291/81615/598/8675/529/8927/523/7879/80723/10396/79772/23176/2890/534/26503/222553/116843/340146/155066/526/51606/114569/10497/1211/10159",47,"Cellular Component"
"GO:0009925","basal plasma membrane","92/4607","199/12707",0.00226907462888514,0.042376501852963,0.0376995614016763,"6548/2060/8613/6814/23632/493/25778/7779/143162/3416/54805/150/3784/55327/960/5871/3177/3636/1740/23705/6768/9498/2065/9194/490/540/10257/8650/7082/8826/28232/368/4641/124935/1742/2064/3675/8714/9120/10351/284129/1000/5064/376497/770/150696/27347/2066/64284/83959/6790/6526/6573/5155/6533/1499/5745/1605/10991/5028/9076/200958/7037/56606/8671/287/85409/6507/153562/6583/10211/2030/26503/117247/5167/7430/358/1956/375611/4233/6522/23516/286/114/23513/83481/7010/2683/360/19/1317/8573",92,"Cellular Component"
"GO:0045178","basal part of cell","97/4607","212/12707",0.0026071434489983,0.0474088453488901,0.0421765034408589,"6548/2060/8613/6814/23632/493/25778/7779/143162/3416/54805/150/3784/55327/960/5871/3177/3636/1740/23705/6768/4891/9498/2065/9194/490/540/10257/8650/7082/8826/28232/368/4641/124935/1742/2064/3675/8714/9120/10351/284129/1000/5064/376497/770/150696/27347/2066/64284/83959/6790/6526/6573/5155/6533/1499/5745/1605/10991/90102/5028/5010/9076/200958/7037/56606/8671/287/85409/6507/3672/3673/153562/6583/10211/2030/26503/117247/5167/7430/358/1956/375611/4233/6522/23516/286/114/23513/83481/7010/2683/360/19/1317/8573",97,"Cellular Component"
"GO:0099569","presynaptic cytoskeleton","9/4607","11/12707",0.00269799239573706,0.0478028909090849,0.0425270596251132,"23085/5888/140730/55964/8927/26059/27445/4747/9699",9,"Cellular Component"
