"ENTREZID","SYMBOL","84.1_DOX_0.5_3","84.1_VEH_0.5_3","17.3_DOX_0.5_3","90.1_DOX_0.5_3","90.1_VEH_0.5_3","75.1_DOX_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_DOX_0.5_3","78.1_VEH_0.5_3","87.1_DOX_0.5_3","87.1_VEH_0.5_3"
9069,"CLDN12",5.370419247,5.497546945,4.491652742,4.566288947,4.959736607,5.24756076,5.251200607,5.127782816,5.098566207,5.192427086,4.025083579,4.7144163
5218,"CDK14",6.192392772,6.252243942,5.86361507,5.661270174,5.904371744,6.413356509,5.907126601,6.652584791,6.413584145,6.588046105,5.563122485,6.062414568
8321,"FZD1",8.209059008,8.201838942,7.137235454,7.209415841,6.842478512,7.512028403,7.915442201,7.380866011,7.472718656,7.160567887,7.151305579,6.634896701
7978,"MTERF1",3.246730209,3.275640212,2.511492178,3.086943602,3.291185453,2.718490723,3.364329499,2.943785051,2.753174898,3.033453595,3.241861046,3.407166346
10142,"AKAP9",7.604066621,7.704349165,7.047904394,6.849751811,6.9245553,6.869182986,7.357394039,7.148109059,6.626443747,7.149121667,7.069609934,7.03475172
1595,"CYP51A1",7.218850524,7.26918427,6.900607196,6.978388966,7.036455389,6.75844796,7.114841588,6.769961892,6.785614539,6.70131514,6.844426739,6.779859761
889,"KRIT1",5.1687404,5.086680348,4.204406247,4.374966187,4.592230227,4.74069165,4.936982624,4.917971773,4.474502489,4.910008937,4.642765339,4.807943253
54467,"ANKIB1",5.929102606,6.053468907,5.434407007,5.510664831,5.638598565,5.168396351,5.766047076,5.507981657,5.121672852,5.589602379,5.593485713,5.832916462
57798,"GATAD1",5.771742607,5.950867424,5.447167981,5.246760913,5.133159867,5.625735816,5.551839621,5.525697858,5.700731882,5.708224126,5.779522727,5.635095067
5189,"PEX1",5.232689656,5.274785618,4.96202562,4.698132925,4.941453066,5.294017606,5.04870318,5.464247304,5.319501414,5.449189116,5.08508112,5.087790354
84060,"RBM48",4.374035993,4.581317705,5.402937872,4.569223327,4.144289863,4.283359671,4.349300062,3.938433116,4.862930985,4.23816834,5.346139802,4.111131673
257415,"FAM133B",3.504275755,3.414862919,2.94072152,3.111306808,2.872994662,3.072792086,3.158344558,3.004007835,3.054732924,2.930239687,2.92222303,3.174830773
1021,"CDK6",7.447463637,7.547182452,6.972356317,6.452136456,6.654035523,6.783515085,7.230981534,7.259503366,6.861354633,7.519543871,6.347399201,6.853703383
55610,"VPS50",5.474412028,5.490156065,5.548772205,4.828758954,5.057566109,5.487388297,5.475698916,5.428593388,5.431611472,5.443577961,5.098030546,5.035202724
7980,"TFPI2",3.800463358,4.141489173,4.567079525,3.660524574,3.540604229,3.78446427,4.236372694,3.424897802,3.389009859,3.305034252,2.371691389,1.744140389
2791,"GNG11",1.301564603,1.63456022,1.093950039,0.761822523,0.741059442,1.336230483,0.663273596,0.501579664,0.927266484,0.430288261,0.708471184,0.710810831
10282,"BET1",3.890715129,3.878265248,3.15143993,3.522004042,3.339859964,3.505706599,3.551306045,3.185852246,3.800468003,3.575152063,3.710281066,3.78760598
1278,"COL1A2",7.490042374,7.358145014,6.774647997,5.038095621,4.818036552,5.788294639,6.105050015,5.873448389,6.451313827,6.319548238,6.43675756,6.445641926
64921,"CASD1",4.968294428,5.149019929,5.004579297,5.224597919,4.975225881,5.551190427,4.908304768,5.550429146,5.758384573,5.394011449,5.53890603,5.103010741
8910,"SGCE",4.27278026,4.359967835,4.102073545,3.962333275,4.198085398,4.66828596,4.043664389,4.648310859,4.65163826,4.505635029,4.637706573,4.694458351
23089,"PEG10",3.73496897,4.355907325,4.351292578,5.888535461,5.619010949,6.673140835,3.854367938,6.559619438,7.443215067,6.793158442,6.032691167,5.863401765
55607,"PPP1R9A",4.581348659,4.70138956,4.577066105,4.223019975,4.57877387,4.998663905,4.63993864,5.33121035,5.06518502,5.358670528,4.136868046,4.560292808
5445,"PON2",7.285869513,7.225343294,7.363728783,6.558588745,6.607581147,6.814877655,7.022374577,6.743710076,7.177522493,6.962933352,6.727273281,6.600455349
5166,"PDK4",1.909948864,2.324657682,0.807670168,0.220370413,0.788591615,2.674807679,1.874366206,3.132893958,1.755663285,1.939165498,0.783677622,1.512994154
1780,"DYNC1I1",3.084099705,3.438095331,3.068921089,2.985155459,3.06859323,3.393402705,3.009187047,3.200632866,3.356913338,3.58877298,3.729429522,3.869988825
10165,"SLC25A13",5.232689656,5.352244786,5.318150129,5.634903706,5.700481714,5.588944547,5.159045149,5.522760225,5.360548023,5.489683993,5.649849409,5.59528685
7979,"SEM1",4.874640335,4.971978657,5.202489621,5.13633835,5.028165071,5.429422566,5.07239739,5.033927736,5.129293551,4.811797368,5.197642958,5.295820673
57001,"SDHAF3",2.727928831,2.623805004,2.579305659,2.993917538,3.291185453,3.319679587,2.716172153,3.170918627,3.376256811,3.408505105,3.497793762,3.649302993
440,"ASNS",5.873469003,5.869180946,5.45981707,6.827866149,6.628140266,5.359863985,5.251200607,4.942360324,5.256525258,5.00704013,5.486407202,5.492123903
389538,"CCZ1P-OR7E38P",2.900779397,3.131068523,3.433812926,3.546034232,3.601757566,3.271613139,3.460844727,3.004007835,3.790889988,3.540526298,3.525445693,3.292354777
22853,"LMTK2",7.527009775,7.579754297,7.29883104,6.913484602,7.062067605,6.644175464,7.543944832,7.138545937,6.905293648,7.216475164,6.720709801,6.768569164
25851,"TECPR1",5.776189211,5.572947601,5.763680299,5.568999582,5.53091676,5.592861793,5.823027643,5.499041299,5.647328932,5.836503508,5.542970439,5.520741138
25798,"BRI3",5.48893263,5.55888612,5.531756925,6.472654821,6.488500312,5.555211393,5.491603465,5.223160172,5.569639869,5.601409332,5.949399887,6.140094166
55971,"BAIAP2L1",3.194530816,3.012260406,3.068921089,3.428148376,3.49834604,2.802078462,3.038354115,2.917185304,3.516521953,3.615634983,3.187509414,3.210401435
8295,"TRRAP",6.879097494,6.98426429,6.550554086,6.786228879,7.024097413,6.658263598,7.042908116,7.069768037,6.72151852,7.163415309,6.438213082,6.762591063
101927550,"LOC101927550",1.797789729,1.523097974,1.667842134,0.953684317,1.480830605,1.608043912,1.916867419,1.697369287,1.400123851,1.605690085,1.080659686,1.209764031
57154,"SMURF1",6.400639618,6.364625892,5.841691105,6.099107101,6.325849185,5.893673278,6.312282665,6.254295378,6.114729272,6.675217857,5.96765728,6.198829103
10552,"ARPC1A",6.866641582,6.889127943,7.210169974,7.093944605,7.013509257,7.075032209,7.033885207,6.916490586,7.109319553,6.796096967,7.267213653,7.241876877
10095,"ARPC1B",5.85116273,6.029450805,5.82642276,6.029435953,5.741820109,5.784874255,5.657442531,5.462715319,5.866067235,6.023636673,6.032691167,6.092275063
11333,"PDAP1",6.124266723,6.14925556,6.343829217,6.521952174,6.405183607,6.542520519,6.284149162,6.340235574,6.386812158,6.295868898,6.631914772,6.491182006
8896,"BUD31",4.893863847,5.003468389,5.048308636,5.261349322,5.086379923,5.227543403,4.773141412,4.806442397,5.190674107,4.863140511,5.259875797,5.10679088
10898,"CPSF4",4.408815656,4.531784217,4.546896556,4.475361851,4.37976782,4.069496138,4.32583438,4.214476869,4.456440437,4.246785668,4.786824573,4.294666299
9551,"ATP5MF",5.590051027,5.63625643,6.491938139,6.361100147,6.281890933,6.532357696,6.216643291,6.005573359,6.307583976,6.238697176,6.500844369,6.246725871
285989,"ZNF789",3.7410474,3.678158626,2.85576504,2.558802557,3.058933673,2.815550754,3.057476299,2.961249602,3.155200745,3.337669009,2.522017785,2.7605208
84124,"ZNF394",3.691687415,3.716667152,2.877477764,4.126715388,3.759169418,3.625278011,3.809955795,3.656954091,3.376256811,3.628880726,3.989786522,3.843047219
23660,"ZKSCAN5",4.641075913,4.729908564,4.13849661,4.475361851,4.635116278,4.02959083,4.686743529,4.173857368,4.205624172,4.458190102,4.5676181,4.653694568
221786,"FAM200A",3.620936198,3.611601591,2.644074177,3.320811709,3.476743524,2.893844816,3.387182198,2.908208608,2.920628966,3.41616531,3.399603519,3.792308332
79027,"ZNF655",6.401599274,6.479185722,5.883870541,5.715251741,6.028344867,5.806963163,6.457014209,6.257833096,5.997831975,6.397075748,5.738761805,6.043802721
221785,"ZSCAN25",4.181864133,4.038849619,3.078326412,4.208036741,4.304103043,4.113790263,3.949561984,3.907235229,3.828826328,4.073547368,3.882680413,4.084541182
89122,"TRIM4",2.559299437,2.341183739,2.365481571,2.356257768,2.196166177,1.755124445,2.363519242,1.817303101,0.740865307,1.241869992,2.013901163,2.427277578
7586,"ZKSCAN1",6.380337976,6.527821554,6.212249651,6.234657186,6.186416696,6.223017565,6.457014209,6.44014852,6.176719423,6.435273899,6.304151475,6.053628353
7589,"ZSCAN21",1.676170404,1.661130353,1.424075984,1.758686834,2.31454899,2.207520436,2.094000064,1.855163276,1.268285167,1.981084831,1.600814323,2.103241109
7551,"ZNF3",4.797995987,4.76401648,3.694535076,4.740400911,4.780324829,4.730059755,4.873661016,4.964179552,4.594975614,4.920818996,4.305846596,4.526824776
10980,"COPS6",6.133538224,6.235765852,6.493696567,6.71117107,6.433493845,6.518008388,6.195220358,6.191863268,6.46568227,6.205928017,6.840028904,6.589014958
4176,"MCM7",6.478195065,6.450911447,6.413294825,6.592876798,6.557009936,7.102769373,6.479341941,7.037714925,6.909725465,6.545024568,6.7111093,6.540228904
9179,"AP4M1",4.301855525,4.073880458,4.156369014,4.166011966,4.371987423,4.234046606,4.571750947,4.210831084,4.397704826,4.382007945,4.104232644,4.317681359
6878,"TAF6",5.42429711,5.506732616,5.717777495,6.3111437,6.200762603,5.506203957,5.495114124,5.571904266,5.74232361,5.634620604,5.997582026,5.938502235
245812,"CNPY4",3.546535528,3.838076023,3.491272124,3.249430532,3.161790051,2.788479174,3.252618967,3.045535203,3.310743679,2.961986505,3.503366711,3.070297706
255374,"MBLAC1",1.126889811,1.270450501,1.832519104,2.071733795,1.391294885,1.913860462,1.42215082,0.762893229,1.374702364,1.632241806,2.407798273,1.64363788
389541,"LAMTOR4",4.571149216,4.546111028,4.840160291,4.909703084,4.871438878,4.904094466,4.787528357,4.359831847,4.823545612,4.555042773,4.926118647,4.873758301
55262,"TRAPPC14",5.019202156,4.87883373,5.331976874,5.407871235,5.047832186,4.528027554,4.889753874,4.081051569,5.098566207,4.737313276,5.743478907,5.062709543
79690,"GAL3ST4",2.776084515,3.0327537,2.85576504,3.327759358,3.417503582,0.852102127,2.112403326,1.31812455,1.755663285,1.960277411,2.309429488,2.05709707
221914,"GPC2",5.513997236,5.553577528,5.877150267,5.599460187,5.702034076,5.45116384,5.73372118,5.450400517,5.63667434,5.496926118,4.928191858,4.540864263
10734,"STAG3",2.236845053,2.436551607,1.05636978,0.802290481,1.083573655,1.001032868,1.451359421,0.840442547,0.927266484,1.494308878,0.956145016,0.49702365
352954,"CASTOR3P",4.330356381,4.46171866,3.83432088,3.709222715,3.800332476,3.921602248,3.781487501,4.048740478,4.131671487,4.358346126,3.771606321,3.810965955
79037,"PVRIG",2.822684595,2.76523396,2.552561544,1.819099366,1.391294885,1.298349234,2.917971585,2.444999496,2.236849629,2.525284412,1.424049446,1.490021953
441272,"SPDYE3",1.089265605,1.523097974,0.895420702,1.023812456,1.509482192,1.726883503,1.29901735,1.566553708,1.695334834,1.683922744,1.776792109,1.601390953
5379,"PMS2P1",3.074503903,2.825205401,3.096955086,2.922284015,2.828205896,3.35701201,2.917971585,3.265333356,3.337306981,3.337669009,3.214941168,3.350902367
101752399,"STAG3L5P-PVRIG2P-PILRB",4.22153174,4.155573557,4.347408013,3.388826994,3.660423786,3.538573692,4.127485868,3.6782319,3.584625735,3.667903546,3.874102489,3.419376966
55063,"ZCWPW1",2.429819084,2.568733179,2.253702534,2.922284015,2.905696711,3.191211999,2.148520214,2.76639091,3.005893003,2.735815563,3.018773866,3.100945088
56257,"MEPCE",5.17099339,5.211026637,5.143227795,6.072468556,5.868877781,5.619988682,5.198340552,5.3578286,5.437762043,5.253563974,6.072600318,5.716516857
221908,"PPP1R35",4.230200583,4.083734999,3.794930035,4.816462889,4.618772163,4.229021309,4.223731975,3.794839447,4.397704826,4.342353192,4.540770241,4.324190212
81628,"TSC22D4",4.907439773,4.966662891,5.158827255,5.868426282,5.686434771,5.982948219,5.33586473,5.875752616,5.72230762,5.536120735,5.503193081,5.476139053
222950,"NYAP1",0.593848118,0.574300586,-0.290993347,1.536817501,1.815121625,0.118161761,-0.292741478,0.594043993,-0.416554669,-0.253722059,-0.03171595,1.061826828
3268,"AGFG2",2.67811009,3.022543441,2.525312278,3.09511047,3.097189808,3.32910365,3.122475853,3.629907783,3.235067414,3.446405762,2.754766236,3.189164451
100316904,"SAP25",1.650565989,1.270450501,0.807670168,1.673988172,1.946656104,-0.279960545,1.092044814,-0.008577891,-0.099115907,-0.159621219,1.019745245,0.931481445
4034,"LRCH4",6.003046812,5.870604707,5.657873645,5.897902483,6.149346286,5.590904499,6.155838704,5.685279377,5.755925264,5.950350919,5.602601271,5.927857372
5118,"PCOLCE",2.399396447,2.090580988,2.132530041,3.320811709,3.266218188,2.674807679,2.235044349,2.481768626,2.61887619,2.155966576,2.044803459,2.118300205
64598,"MOSPD3",2.932996445,2.728016793,2.718143239,3.421668787,3.425042975,3.083968299,2.481482861,2.805592698,3.155200745,3.175624985,3.423315532,3.298978638
2783,"GNB2",6.744886949,6.84924439,6.864368337,7.522272973,7.465444717,6.942392517,6.777700682,6.769342368,6.926771305,6.845157328,7.068200536,7.172782635
64599,"GIGYF1",6.806323821,6.614498641,6.373737864,6.287284581,6.474035766,6.244343139,6.737509444,6.437811182,6.331730029,6.552863726,6.381087542,6.140094166
10248,"POP7",3.954881831,3.826384711,3.546530239,4.090409377,4.171438359,4.00628222,3.96988952,3.539786106,3.766663003,3.693344434,3.981824058,4.198748801
2050,"EPHB4",6.588495237,6.653893815,6.11163737,6.376258603,6.385996696,6.193654219,6.418707766,6.340235574,6.431416935,6.505176819,6.406591102,6.294741436
56996,"SLC12A9",5.967196747,5.812528994,5.90648812,5.603759673,5.508026272,5.575149815,5.800504749,5.471882923,5.964138666,5.767814206,5.60130257,5.357407268
7205,"TRIP6",5.54037757,5.532145643,5.600279247,5.949487957,5.819675278,5.308382741,5.54677394,5.206780544,5.774268703,5.665478551,5.63342446,5.655885353
51593,"SRRT",6.880474869,6.806740123,7.044909251,6.830314349,6.78651011,6.864329744,6.835616977,6.700167556,7.007037607,6.756667201,7.041635838,6.742078206
402682,"UFSP1",0.970121238,0.192415669,0.126660515,2.167786082,2.028122998,0.798834277,1.054467127,0.877708037,0.961821656,0.892411099,1.641817325,1.209764031
43,"ACHE",2.626509301,2.650572123,2.730126634,3.698542075,3.232241816,2.689516148,3.113367584,2.063565617,2.506330479,2.227369174,2.836514359,2.402887188
81844,"TRIM56",4.397315345,4.411740101,3.519165727,4.424417606,4.797852811,4.404201869,4.611109053,4.981400411,4.313246584,4.823365903,4.24726846,4.919610304
5054,"SERPINE1",9.844676013,9.652901858,8.558414819,7.717416528,8.529172506,7.785832529,9.212082592,8.648775459,7.49501013,8.607515644,7.110807796,8.584123607
1174,"AP1S1",5.111240885,4.934350291,4.731094064,4.921232666,4.797852811,4.167311435,4.493174669,4.077052037,4.555925122,4.568853965,4.892535574,4.889204789
7425,"VGF",1.199316678,-0.328443195,-0.290993347,2.582232452,2.497307284,0.953077457,-0.110967552,1.050833662,1.028543948,1.096887593,-1.140495862,-0.200449194
8985,"PLOD3",7.812164716,7.660987643,7.856568752,7.829655995,7.823757907,7.140726754,7.575792824,6.970850989,7.369521225,7.246862102,7.66356402,7.463698083
10467,"ZNHIT1",5.075608003,5.144319055,5.242779619,5.384738781,5.275497869,5.380406217,5.170068332,4.808856077,5.331112671,5.09318401,5.375305533,5.416472102
24146,"CLDN15",1.397043051,1.787101799,1.201151708,0.761822523,0.741059442,-0.831676257,0.559789869,-0.151421659,-0.33041077,0.430288261,0.708471184,0.750013606
51024,"FIS1",5.566284176,5.609219865,5.971026366,5.998204133,5.853594185,6.000748748,5.793393621,5.716467925,5.870621012,5.706663337,6.168672027,6.11309759
64792,"IFT22",3.453355339,3.64526389,3.254599873,3.551979756,3.759169418,3.864417278,3.235930048,3.57990875,3.814716843,3.742918623,3.903904705,3.952128894
136227,"COL26A1",-0.361337461,-0.328443195,0.506980691,-0.273379783,-0.366522339,-0.169666911,0.050445109,0.296715435,1.425105136,0.654090995,-0.886177599,-0.850259674
1523,"CUX1",7.557467273,7.779790222,7.769253061,7.607883033,7.632276311,7.602724903,7.864440535,7.87872873,7.648404187,7.893689258,7.413498527,7.675454919
10603,"SH2B2",0.228927591,0.457887133,0.714234642,1.914484041,1.720258651,-0.06720965,0.505124409,0.240607562,1.028543948,0.935690685,1.195276472,0.750013606
729597,"SPDYE6",2.25394953,2.715394615,1.71684155,2.228442624,2.378075826,1.57673886,2.130574787,2.301545057,1.813569944,2.437677069,1.400349592,1.418825532
79706,"PRKRIP1",1.010939123,0.782248176,-0.109189281,0.953684317,0.834607576,0.743523994,0.759828706,-0.008577891,0.780122091,0.654090995,0.956145016,0.351678214
80228,"ORAI2",5.841294226,5.962931292,5.834770973,6.110230849,6.043118449,5.510352097,5.799085325,5.745737267,5.708383747,5.906156143,5.717341874,5.960604015
54784,"ALKBH4",3.220866584,3.258341415,2.132530041,3.546034232,3.868275265,3.201510618,3.524071022,3.380152771,3.184757257,3.661472602,3.079728481,3.810965955
222229,"LRWD1",5.115926128,5.07931086,5.294134405,5.297187725,5.169521481,4.683060729,5.012415846,4.467636583,5.210567366,5.004501678,5.418715015,5.18575643
5439,"POLR2J",4.217177706,4.331301296,4.397109375,4.836086602,4.660887732,4.588134039,4.435873924,4.143580621,4.329877164,4.088006403,4.63008501,4.524000409
100271927,"RASA4B",3.574036297,3.671639407,2.469219344,4.138617157,4.33644686,1.987125737,2.590525861,2.24562838,2.713167613,3.175624985,3.338560238,3.580287548
548644,"POLR2J3",4.377942065,4.376096549,3.894126471,4.586705363,4.561774982,3.530426849,3.96988952,3.672941796,4.230637314,4.180864973,4.32799974,4.250924843
441273,"SPDYE2",2.01401391,2.389655554,1.363819218,2.088193204,2.31454899,1.444248586,2.037338376,2.126840674,1.543907717,2.001596415,1.222562323,1.264937462
10156,"RASA4",2.336556177,2.451850881,1.332720002,3.119337298,3.206223903,1.298349234,1.785412473,1.344983092,1.610760134,1.960277411,2.10469048,2.520913594
246721,"POLR2J2",2.270853591,2.185156847,1.939606002,2.328816926,2.264998023,1.668687013,1.762289828,1.676373916,2.04067795,2.360374222,1.86601348,1.838095244
100134938,"UPK3BL1",1.050633859,1.433459197,0.561651596,1.215804354,1.744565552,-0.279960545,1.015884423,0.240607562,0.700510365,1.058245262,0.587757157,0.586374576
100310812,"SPDYE2B",1.726055025,2.341183739,0.714234642,1.023812456,1.791984225,0.903473029,1.330799908,1.589196716,1.374702364,1.939165498,1.110178802,0.750013606
222234,"FAM185A",2.474282972,2.42108835,2.058426691,1.560604226,2.298220371,2.535213501,2.629381879,2.315192038,2.586024647,2.908680268,2.407798273,2.554517449
222235,"FBXL13",0.593848118,0.395957143,-0.026214173,-0.550739191,-0.858013334,-0.279960545,-1.036535568,0.182228988,0.036751663,0.303859189,-0.03171595,-0.0582184
10234,"LRRC17",4.874640335,5.433483553,3.771928483,4.786517576,4.846389271,3.864417278,3.876071617,4.524547197,3.522321682,3.78494123,4.448451006,4.439591719
83787,"ARMC10",4.075240063,4.083734999,4.016595422,4.223019975,4.135125637,3.958503897,3.698651361,3.893655379,4.219970454,3.898671158,4.240610495,3.968841297
222236,"NAPEPLD",3.817821244,4.033775047,3.706715347,3.306815222,3.58165977,3.777597121,4.100082952,4.104818683,3.838156569,4.35037182,3.620821452,4.099795706
100129424,"RPL19P12",2.287561879,2.466989611,2.395889832,2.46108174,2.31454899,2.4855101,2.348071771,2.419955583,2.529552973,2.04176491,2.5438153,2.608840934
