"ENTREZID","SYMBOL","17.3_CX.5461_0.5_3","84.1_CX.5461_0.5_3","84.1_VEH_0.5_3","90.1_CX.5461_0.5_3","90.1_VEH_0.5_3","75.1_CX.5461_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_CX.5461_0.5_3","78.1_VEH_0.5_3","87.1_CX.5461_0.5_3","87.1_VEH_0.5_3"
55775,"TDP1",3.260596144,3.362201444,3.591020631,3.144012836,3.10659741,3.127756345,3.309555207,3.300062599,3.127364859,3.45386786,3.421811187,3.585715238
56659,"KCNK13",1.826176826,1.814016287,2.050943557,3.162061865,3.462160022,1.640024396,2.667218777,2.111280176,2.648779024,2.91950025,2.372285981,2.402887188
5700,"PSMC1",4.375497647,4.209132917,4.267885054,4.606691305,4.491702764,4.73155943,4.40634687,4.48886573,4.354499871,4.338327103,4.526831724,4.587601716
55051,"NRDE2",3.81742399,3.530506884,3.906301493,3.393565307,3.628126387,4.152132505,3.843392417,4.036434783,3.965825513,3.904128955,3.814381182,4.005751044
801,"CALM1",7.255489428,7.519211856,7.345401622,7.370469338,7.317845224,6.882737221,7.074344572,7.009662377,7.064326653,7.25168657,7.538215496,7.708482191
145567,"TTC7B",5.085799074,4.80339578,5.044413236,5.295596084,5.461126037,5.284289483,5.123194076,5.326164287,5.312164161,5.266334344,5.291232476,5.558495423
9252,"RPS6KA5",1.826176826,0.684898041,1.787101799,2.096620885,1.7684697,2.128318439,1.479988385,2.259812038,2.003579279,2.021820458,2.038083578,1.943316146
80017,"DGLUCY",5.913042535,6.439639416,6.341196721,6.727819235,6.74795399,6.844164644,5.986592045,6.767482199,6.882721355,6.691879749,6.519755702,6.486837197
440193,"CCDC88C",1.132038682,2.470011184,2.185156847,1.185177942,1.391294885,-0.501421312,1.508060269,-0.58621093,1.362243423,1.171199262,1.225372199,0.825361177
55671,"PPP4R3A",6.7320234,6.459686512,6.48198291,6.703377404,6.729044087,6.256067477,6.290224127,6.242737511,6.42690298,6.40864176,6.639099315,6.591040454
10516,"FBLN5",3.277485754,3.479054125,3.414862919,3.489600191,2.905696711,3.059879375,3.309555207,3.012409487,3.582113496,3.568293075,3.183910897,2.871336587
9321,"TRIP11",6.593051816,6.142914801,6.125600398,5.936768647,5.9481996,5.809751615,6.324173937,6.056227871,5.752628553,5.628039231,5.943632989,5.908496423
4287,"ATXN3",4.036645111,4.000803642,4.093522684,4.121746889,4.088410434,4.148052111,3.913284696,4.192462669,4.164968806,4.058941953,3.985244295,4.021857073
4707,"NDUFB1",5.769696123,5.375556605,5.43925204,5.713254452,5.481154819,5.691372904,5.576904605,5.352874944,5.255059488,5.420912522,5.55248486,5.61400079
53981,"CPSF2",5.813780916,5.642673587,5.778045366,5.719361972,5.659522608,5.631255958,5.531469295,5.703554536,5.550723798,5.520215061,5.908288122,5.98340074
79890,"RIN3",3.11785065,3.823560069,3.866896396,3.966084045,3.96454242,4.288128432,3.571400128,4.275085828,4.039821279,4.009160899,4.379750197,4.247504537
5641,"LGMN",8.04079291,8.017667007,7.953423503,7.69764023,7.526295711,8.104228572,8.060225253,7.86487658,8.284574097,8.064572772,7.55331023,7.462592231
9950,"GOLGA5",5.613848067,5.301322784,5.294013315,5.256230431,5.32065924,5.415684694,5.322094595,5.425451,5.354463083,5.487867766,5.431659309,5.473213593
3705,"ITPK1",4.996813265,5.43462753,5.211026637,5.544642095,5.645069114,5.324618101,5.104928821,5.286880041,5.302802305,5.399818342,5.714721171,5.824906574
64112,"MOAP1",6.872042202,6.679938159,6.586180977,6.576225578,6.600939867,7.005089342,6.682374468,6.938701572,6.813871291,6.86418367,6.82234587,6.841844635
26175,"LYSET",3.73422799,3.441145205,3.665090597,3.638837615,3.692013953,3.567308194,3.371987357,3.380152771,3.272546283,3.408505105,3.465021686,3.623147839
84520,"GON7",3.05066506,2.851547931,2.752934606,2.918387061,2.989442857,2.942277855,2.786621929,2.597975361,2.660554241,2.685992421,3.044359491,3.100945088
55148,"UBR7",5.338070172,5.251814394,5.296133993,5.455981991,5.336737256,5.867970061,5.221837925,5.795267537,5.504104466,5.570851134,5.667936684,5.769942481
55727,"BTBD7",5.823876389,5.70478411,5.907137728,5.596994891,5.700481714,5.639998992,5.586809925,5.783043474,5.793307964,5.973898453,5.840760181,5.784176171
57578,"UNC79",1.462557697,1.089578316,1.55178121,1.443107356,1.644779724,1.685778813,1.266518821,1.738465052,1.600940976,1.018539349,1.335912616,1.122833818
51676,"ASB2",8.054637453,7.435405796,7.373289972,8.164903968,8.019792205,8.521103273,8.249055008,8.355248041,8.592594856,8.513567356,7.933039891,8.027963777
78990,"OTUB2",1.520458377,1.765757342,1.925045753,1.916964517,2.123885069,1.518856399,2.094000064,1.262859186,1.625180253,2.04176491,1.769251426,1.557869479
57062,"DDX24",7.87348702,7.688136074,7.635671452,7.693768121,7.782900528,7.884556937,7.737177982,7.828166416,7.797959747,7.775833411,7.763225854,7.847700609
122509,"IFI27L1",3.523856867,3.914902072,3.83224221,4.176046748,3.906479446,3.787894161,3.698651361,3.693986811,4.156677916,4.212003151,3.888803989,3.887674383
83982,"IFI27L2",3.906977669,4.244779347,3.820503333,4.497205388,4.258412079,3.854515295,4.273643596,3.58555054,4.193617361,4.313931729,4.538437628,4.59300201
5265,"SERPINA1",-1.17655995,-2.628858071,-1.579108194,2.896992189,3.840353575,3.47259584,-2.656133933,3.101735739,7.592790819,6.887791263,2.484536276,3.238239702
12,"SERPINA3",-1.003369929,-2.187650143,-1.579108194,0.347483631,-0.00059426,-0.984068258,-1.630079391,-1.779652291,4.066619654,3.129773779,-0.017045331,-0.535457725
23405,"DICER1",7.055200764,6.615023231,6.735859816,6.431203777,6.351793066,6.777052485,6.795605734,7.021677435,7.224615176,7.246862102,6.896932889,6.760192869
400242,"DICER1-AS1",-0.161925203,-0.224802999,0.457887133,0.215434271,0.641022199,0.081220522,0.124848397,0.182228988,0.111512895,0.430288261,0.39406767,0.586374576
79789,"CLMN",0.751744467,0.398793724,-0.13317575,0.215434271,0.922457421,-0.062680516,1.451359421,-0.488138173,1.888133339,1.981084831,2.13300001,2.27433781
161176,"SYNE3",2.0974521,1.496798808,1.738025104,1.556616294,1.121190329,0.687305472,1.852636661,0.722497204,1.418804435,1.465066117,0.793295538,0.931481445
283596,"SNHG10",2.419988305,2.653600599,2.109998662,1.895548381,2.160478249,2.094792325,2.284572752,2.014218849,2.22591808,2.099995453,1.988176027,2.088023164
51218,"GLRX5",5.276393101,5.491374642,5.281223366,5.554924261,5.558600034,5.355026856,5.363016869,5.22134937,5.233541518,5.460346377,5.71855225,5.705340849
56967,"C14orf132",4.76497332,4.754774186,4.739290979,4.961283374,4.990550621,5.196137241,4.575072112,5.305801667,5.150385953,5.100333904,4.799432922,4.893587865
624,"BDKRB2",2.276142925,3.85273054,3.375291001,2.663539817,1.744565552,0.641600221,1.690611527,0.453025843,1.177898683,1.73381619,1.688214772,1.418825532
55102,"ATG2B",5.774165718,5.524381502,5.602380807,5.380909331,5.38585638,5.506132649,5.628964067,5.570482494,5.682171855,5.636261267,5.726184022,5.566752762
51527,"GSKIP",4.646458882,4.438087028,4.419542707,4.765640912,4.692467852,4.551738815,4.387580793,4.417906715,4.57584578,4.837697329,4.715016139,4.663994002
730202,"PAPOLA-DT",0.009616755,-0.434327653,-0.682104625,-0.008501992,0.476620203,-0.140397929,-0.198993556,-0.228523019,-0.110647357,0.090651715,-0.017045331,-0.44413537
10914,"PAPOLA",7.250686382,7.069152977,7.2336656,7.094948879,7.151134691,6.906482638,6.994120395,7.043875436,7.102056752,7.17869502,7.177680669,7.22197316
7443,"VRK1",3.626296083,3.515992385,3.534657956,3.79735672,3.331860735,4.006484416,3.417100038,3.789960794,3.418382174,3.568293075,3.705345983,3.833953706
64919,"BCL11B",-0.161925203,-0.434327653,-0.554339536,0.780296554,0.788591615,0.641600221,-0.743921082,0.802188889,0.672942318,1.30923996,-0.017045331,0.861608875
84193,"SETD3",6.551996334,6.575324496,6.528723634,6.406812209,6.371437178,6.513234163,6.400102825,6.550273273,6.531599135,6.648639782,6.831219541,6.8338843
8812,"CCNK",5.741062511,5.706383027,5.590333886,6.03797503,5.835320496,5.601723814,5.630561039,5.626288042,5.528405919,5.812034284,5.719827019,5.811071019
317762,"CCDC85C",6.279707915,6.153503045,6.097908644,6.303884529,6.465835273,6.444195155,6.340853875,6.432342623,6.524367647,6.458644148,6.342422581,6.333971882
84439,"HHIPL1",0.427882742,1.9712417,1.433459197,1.41327765,1.882387391,1.008623097,0.505124409,1.371350736,2.110467673,2.244681,2.207589382,2.247193963
10858,"CYP46A1",2.88422386,2.499821434,2.405457556,2.611947823,3.058933673,2.932821732,3.28542857,2.961249602,3.20981745,2.930239687,3.036196229,3.108506277
2009,"EML1",4.854927925,3.763387745,3.928344698,3.408762421,3.371420596,4.995017423,4.655709592,5.173452608,4.432116914,4.461895623,4.122658885,4.069123637
51466,"EVL",5.556189574,4.622144182,4.682058797,5.409521315,5.56714324,5.828995227,5.881871355,5.814613125,5.209695442,5.201321154,5.224545386,5.446614019
7528,"YY1",6.661398184,6.56742793,6.49034208,6.565247179,6.676318756,6.440863425,6.433420878,6.432342623,6.46936272,6.495266531,6.75181503,6.692630085
123096,"SLC25A29",4.874486777,5.722275482,5.727083224,5.382834552,5.590798533,4.567100905,5.098019288,4.392383827,5.428643053,5.344689593,4.897322832,4.793943262
7453,"WARS1",6.239330563,6.430961787,6.400550457,6.594616183,6.965199967,5.953456518,6.223008626,5.895191368,5.859934647,5.967395931,6.343249942,6.407839295
79446,"WDR25",3.127198187,2.692843895,3.022543441,3.298859086,3.628126387,3.231668225,3.122475853,3.244087304,3.048900429,2.91950025,3.745954976,3.558370256
8788,"DLK1",3.199875042,1.883506609,2.166731174,2.886174584,3.206223903,4.098165421,3.517181167,4.112654834,4.02167509,3.952341689,1.667223854,1.856173662
55384,"MEG3",8.625874925,5.309762147,5.337905782,-2.648566888,-3.267630178,-3.267630178,9.020901336,-2.339750594,-2.274895864,-3.267630178,-0.594190717,-0.972562999
5527,"PPP2R5C",6.474468043,6.147630283,6.315291121,6.009598069,6.173046497,6.612819122,6.173474509,6.593613164,6.489307897,6.549384914,6.328284357,6.48973519
1778,"DYNC1H1",9.69519186,9.64215889,9.661152454,9.540660449,9.665420791,9.663145774,9.648167986,9.740907324,9.651770764,9.716918738,9.473120059,9.427325352
3320,"HSP90AA1",10.27290708,10.03682653,10.00031977,10.44220892,10.65429511,10.14432676,10.07674364,10.04953063,9.953966909,9.90279039,10.33279762,10.60828721
91833,"WDR20",5.229426234,4.785354164,4.942496542,4.924748651,4.901475931,4.808547217,4.843682963,4.737165809,5.068785701,5.039639875,5.087083298,4.997012856
5891,"MOK",2.644899069,2.828239676,2.663771723,2.33801558,2.047790683,2.591956414,2.642104757,2.368524547,2.624936282,2.760096409,2.305931704,2.177012253
55778,"ZNF839",3.901540509,4.057027223,4.103244413,3.842823664,3.917211649,3.96069059,4.081520836,3.875347757,4.048809494,4.216397103,4.313746292,4.198748801
51550,"CINP",3.697049479,3.501330375,3.375291001,3.820269297,3.974852778,3.723541575,3.740663881,3.516347726,3.815940629,3.628880726,3.976738584,4.029843158
9895,"TECPR2",5.537030923,5.540606003,5.696903514,5.158473915,5.416437079,5.43423362,5.651162387,5.471882923,5.558611532,5.587907756,5.622313248,5.749534625
122416,"ANKRD9",6.018524912,6.473837212,6.160939265,6.747377767,7.19147903,6.178173849,6.433420878,6.14582738,6.137783227,6.017354991,6.611893641,6.737818522
23186,"RCOR1",6.126171862,6.002905255,6.01921706,6.263703076,6.322825416,5.938178168,6.103900818,6.148688516,6.186446383,6.292751437,6.20898764,6.205895509
7187,"TRAF3",5.158259855,5.381573732,5.337905782,5.072817354,4.896060959,5.017557602,5.034297586,5.06858428,5.432082054,5.432289751,5.423858668,5.162335632
9578,"CDC42BPB",7.47362547,7.741357641,7.62979796,7.611188864,7.746128773,7.457417703,7.60614148,7.589331637,7.729734831,7.792482909,7.831741181,7.78420293
7127,"TNFAIP2",-1.373413798,1.373404041,0.192415669,1.636246506,1.04494985,0.011063428,-1.404003008,0.121388143,1.110816165,1.78204167,1.136527732,0.750013606
1983,"EIF5",8.168515967,7.715786307,7.714691682,8.126640463,8.163623182,7.990331551,7.795999114,7.985536923,7.860234354,7.825935366,7.909491861,8.03244242
4140,"MARK3",6.469883223,6.199643864,6.346322485,6.366517977,6.418464214,6.413928912,6.313277356,6.355175455,6.344441849,6.395139032,6.426803921,6.508431565
1152,"CKB",7.903037112,8.055168169,7.742173921,8.333651663,8.406240057,6.896180087,8.121985021,6.656610514,7.580059441,7.647079544,8.026917967,8.103455012
115708,"TRMT61A",3.509631805,3.600966589,3.716667152,3.966084045,3.895666808,3.432898484,4.062716779,3.101735739,3.499294491,3.661472602,3.720708618,3.972989322
9529,"BAG5",5.71650123,5.411288588,5.304585668,5.407631403,5.338734468,5.542336982,5.209068642,5.551870808,5.395557071,5.441702715,5.376147765,5.363739727
84334,"COA8",4.527955579,4.406959321,4.495332098,4.58678562,4.664077034,4.469107273,4.439522674,4.288984192,4.455962513,4.382007945,4.509245911,4.638106227
3831,"KLC1",7.574874954,7.641676995,7.600495454,7.649275443,7.661293563,7.540313335,7.545638686,7.570963081,7.559767051,7.626591243,7.631590631,7.634797508
7517,"XRCC3",3.572568251,3.95311484,4.06892783,3.354857044,3.50547559,3.673320453,3.769941006,3.596768362,3.411430093,3.361669572,3.33795897,3.44945888
79038,"ZFYVE21",5.576803777,5.739557325,5.717620818,5.994568113,5.958626995,5.651574556,5.659008304,5.522760225,5.680727022,5.692539722,6.052866436,6.055585475
23368,"PPP1R13B",6.042189655,5.91575102,5.909910012,6.350866829,6.416574453,6.612819122,6.055977779,6.709240258,6.659597804,6.694244388,6.297025444,6.337193438
9556,"ATP5MJ",6.389625759,6.04395215,5.957582023,6.273075546,6.214967261,6.216672538,6.29828449,5.960693078,5.902702175,6.016095366,5.942541469,6.070179867
374569,"ASPG",4.734716892,4.334364773,4.088637142,3.625890786,3.519629853,4.482131959,4.96256778,4.533331359,4.764980943,4.649054626,2.346109341,2.520913594
26153,"KIF26A",4.113905943,4.632273249,4.237309005,5.056023957,5.19840502,5.125260505,4.489659281,4.983538637,5.179322659,5.004501678,5.611365345,5.56263
400258,"C14orf180",3.626296083,1.9712417,2.25659273,1.529065284,2.213684455,3.644645433,3.775725805,3.709571528,3.110293396,2.908680268,2.292286606,2.498068151
388021,"TMEM179",1.402235736,1.340832739,1.402297698,1.556616294,1.791984225,2.60392232,1.392338625,2.597975361,2.576035095,1.939165498,2.054343005,1.960130356
64423,"INF2",6.666215628,7.012763187,6.724881537,6.407758012,6.438158674,6.295337904,6.977274996,6.211151952,6.265679742,6.211441493,6.881067921,6.782225511
122622,"ADSS1",4.510203046,3.757230143,3.716667152,4.600086546,5.07923024,4.564041545,4.457629274,4.506816772,3.951518637,4.116496867,4.520993572,4.793943262
10572,"SIVA1",4.534995874,4.513088977,4.331301296,4.753787936,4.874195508,5.052905041,4.804605424,4.479805748,4.672057024,4.480281797,4.7175708,4.81489263
207,"AKT1",7.181147828,7.427672208,7.182996042,7.547820983,7.601832109,7.184628286,7.333570559,7.139025602,7.184908052,7.305265219,7.460659116,7.577379901
100128927,"ZBTB42",3.671720629,3.875649558,3.520216383,4.623072113,4.59891163,4.548646669,4.253056522,4.587755777,4.197663964,4.063826872,4.506293987,4.609082652
283638,"CEP170B",5.864963824,6.471018154,6.166745826,6.222370363,6.027106879,5.709484013,6.212384078,5.64936696,6.014741159,5.907515461,6.403987578,6.130841956
113146,"AHNAK2",6.632150731,7.670632835,7.60606191,7.224590917,7.447973201,5.823888643,6.655173449,6.03885461,6.605037751,6.460497515,7.321485972,7.260661661
122616,"CLBA1",2.708553888,3.628214366,3.258341415,2.94989598,2.948177365,2.270232068,2.523345713,2.287767752,2.390514085,2.71111906,2.824990291,2.897759811
55038,"CDCA4",2.591872397,3.171635992,3.483467039,3.566147749,3.621579227,3.638841396,3.113367584,3.480460337,3.233661525,3.337669009,3.452807324,3.659633714
3714,"JAG2",6.905701162,6.952059048,6.708255875,6.50022516,6.624051813,6.219591856,7.002778219,6.079404742,6.633696211,6.508763748,6.535767772,6.274718782
256281,"NUDT14",3.944474621,3.958492111,3.741780063,4.616542092,4.544573409,4.076859184,4.317926897,3.875347757,3.831649555,3.893192635,4.223162968,4.237194696
2972,"BRF1",5.233759695,5.545973875,5.450720277,5.470538873,5.504472198,5.31736898,5.421380604,5.164056555,5.44745691,5.40174879,5.604480475,5.454052118
90135,"BTBD6",4.76497332,5.328572124,5.118186828,5.245690009,5.366408948,4.761247347,5.114090354,4.547853811,4.991644581,5.10508089,5.178928869,5.351046892
23241,"PACS2",5.913042535,6.172136826,6.052214715,6.241594248,6.506379412,6.047364471,6.13910702,6.078404756,6.165938942,6.213640997,6.198052769,6.241577377
647310,"TEX22",0.233854911,0.398793724,0.395957143,0.683649542,0.476620203,0.148123563,0.759828706,-0.309978676,0.576792106,0.23623149,1.008859005,0.896968127
100507437,"MTA1-DT",1.132038682,1.273397436,1.433459197,1.472332764,1.882387391,1.663082982,1.233271318,1.817303101,1.576287476,1.404739967,1.43858279,1.664306298
9112,"MTA1",6.541547277,6.809072686,6.693851205,6.653215264,6.744945012,6.689220835,6.819605389,6.572461133,6.614149442,6.672022229,6.675031635,6.598443037
1397,"CRIP2",8.863761897,9.121716915,8.986170555,9.713063991,10.0018992,9.519320725,9.227070189,9.284145849,8.983273191,9.084564293,9.502674108,9.641172541
1396,"CRIP1",2.450095681,4.313533996,4.228452631,5.087057728,5.144621627,3.176647206,2.550594303,2.934972849,3.066709473,3.11101734,4.25164535,4.645921452
283643,"TEDC1",2.657856704,3.06599907,2.860026999,3.153065576,3.115944064,3.398961986,3.293515696,3.069889706,2.927452891,2.673263067,3.25597752,3.238239702
80757,"TMEM121",-0.84876013,0.520123901,0.733003241,0.580060239,0.691907726,0.442757994,-0.617226473,0.350722659,1.210305377,0.935690685,0.629319469,0.629057054
283755,"HERC2P3",4.041597043,4.770145197,5.101307345,3.876007553,4.228564037,3.854515295,4.931810691,4.155008991,4.164968806,4.401433932,3.383714779,3.431485104
646214,"LOC646214",1.520458377,1.860713059,1.687219979,1.938067385,1.295832612,1.914373458,1.535596342,2.095550015,1.908027327,2.080845236,2.278511218,2.219529604
646243,"CXADRP2",1.016066521,0.966879514,1.046902272,0.215434271,0.355592469,0.896346387,0.505124409,1.44767991,0.62566807,0.23623149,1.041850885,0.542390727
100132101,"HERC2P7",-0.356651892,0.785141787,0.875965177,0.525335871,0.788591615,-0.309646047,-0.028004986,-0.396310039,0.80612555,0.368458217,-0.699307971,-0.277193713
400322,"HERC2P2",5.765212637,6.237735694,6.668700949,5.850359242,6.355743345,5.692774167,6.395413858,6.264882613,5.986952084,6.488016049,5.361521295,5.629850342
339005,"WHAMMP3",1.432711966,1.814016287,1.989367539,1.075180207,1.565132828,1.568551303,1.330799908,1.472251184,1.784327872,2.137549759,1.166754565,1.264937462
123606,"NIPA1",5.860767257,6.067782404,5.941414171,5.875189526,5.609116502,5.490103747,5.606418844,5.612537719,5.806616804,5.703536683,5.71344188,5.506503475
81614,"NIPA2",6.459745036,6.418334564,6.532326322,6.424677278,6.423177815,6.280503509,6.288201979,6.218432716,6.279109,6.207032399,6.319061705,6.248437961
23191,"CYFIP1",6.278659704,6.99651861,6.808226826,6.830136023,6.735122265,6.425774684,6.280084928,6.336058002,6.573464644,6.646199137,6.735521932,6.667895424
114791,"TUBGCP5",4.335733954,4.186398183,4.495332098,3.940169722,4.020358708,4.670285481,4.285856288,4.565089963,4.512283494,4.461895623,4.366788784,4.436591124
54551,"MAGEL2",1.094407697,1.814016287,1.607491549,3.453416239,3.710641271,2.579890431,1.479988385,2.663456454,3.152599163,3.2884358,2.117607948,2.598138646
4692,"NDN",5.766708681,5.820040375,5.747374646,6.093107447,6.230109777,6.214723039,5.755839916,6.047056329,6.314942008,6.24838452,6.396832642,6.401697881
