"ENTREZID","SYMBOL","17.3_CX.5461_0.1_3","84.1_CX.5461_0.1_3","84.1_VEH_0.1_3","90.1_CX.5461_0.1_3","90.1_VEH_0.1_3","17.3_VEH_0.1_3","75.1_CX.5461_0.1_3","75.1_VEH_0.1_3","78.1_CX.5461_0.1_3","78.1_VEH_0.1_3","87.1_CX.5461_0.1_3","87.1_VEH_0.1_3"
3688,"ITGB1",11.01716567,10.79025716,10.75076341,10.50751956,10.36524193,10.70232877,10.97658076,10.90886703,11.02744867,10.8540769,10.81974403,10.99133411
8829,"NRP1",8.142651689,7.796139619,7.685753443,7.467120693,7.447927524,8.108900836,8.580321474,8.467790516,8.691826878,8.56975387,8.298074279,8.233723954
56288,"PARD3",5.709524433,5.921204532,6.216691174,6.072572696,6.396808205,6.101799735,6.429936679,6.42813009,6.425616462,6.487389166,5.920909222,6.170559328
8453,"CUL2",6.1767702,6.026558817,6.12237787,5.764335679,5.990305177,6.04166996,6.143221079,6.212455241,6.0353507,6.024378567,6.080986282,6.138417296
1390,"CREM",5.152339636,5.09657756,5.308050561,4.908801409,4.99378887,5.158560057,5.510237612,5.756709853,5.274044742,5.42616839,5.141438798,5.291192759
219771,"CCNY",6.135811694,6.374540868,6.569191885,6.556782847,6.770699715,6.410175971,6.342321983,6.476513002,6.373183787,6.508043858,6.41304227,6.511696159
8325,"FZD8",7.575394403,7.894900906,7.492124786,7.965488874,7.918021148,7.723308048,7.674969262,7.802523877,8.045464984,7.924418305,7.700492579,7.679911469
57209,"ZNF248",4.820926639,4.033436316,3.87153293,3.877043559,4.000731121,4.447118214,4.552318919,4.440326368,4.617790841,4.293505406,2.767047259,2.822845037
219749,"ZNF25",2.681250665,2.958768174,3.07563169,2.435344837,2.663553682,2.560844802,2.833202404,2.780111421,2.400858606,2.358850714,2.005073759,2.739588574
7581,"ZNF33A",4.943007143,5.191403161,5.269882187,5.077497766,5.121184199,5.015496996,5.516530148,5.424593612,5.123464086,5.196826646,4.692125385,4.847209105
7587,"ZNF37A",4.81611127,4.068837082,4.395747733,4.375445026,4.244099562,4.515628076,4.359273377,4.324262384,4.048469747,4.135014831,3.962781749,4.198103248
399744,"LINC00999",-0.481914374,-1.572253384,-0.687278136,2.197836635,2.375516272,0.018806438,0.431886378,0.955580481,0.381054434,0.200127115,0.702490934,0.493126554
441666,"LOC441666",2.414408602,0.83921692,0.975054825,1.984169677,2.032935989,2.181612303,1.289679801,1.418767217,0.908853745,0.959742543,-0.388339216,0.168755311
100129482,"ZNF37BP",3.132362918,3.187636466,2.814379883,2.72441001,2.318978583,2.897994291,2.949389293,2.97553509,3.240590238,3.171673001,2.85067808,2.923280394
7582,"ZNF33B",4.162248755,4.23832527,4.348915467,4.15790553,4.13779233,3.980848984,4.543102053,4.443807105,4.640151459,4.535590682,4.160091668,4.091815708
9790,"BMS1",6.173008784,6.135513127,6.170823005,6.02719012,6.214138239,6.076914557,5.945204671,5.850170804,6.029009945,5.976156662,6.16608885,6.134930649
55454,"CSGALNACT2",5.63628931,5.370277402,5.242550489,5.331670329,5.259047899,5.354312035,5.146353777,5.173131999,5.495628535,5.324136473,5.276100607,5.169232688
221002,"RASGEF1A",0.357413175,-0.124375372,0.119680918,0.695618321,0.998837088,0.266103434,0.676293112,1.205683201,0.871539963,0.803989085,1.094329064,1.022175829
3185,"HNRNPF",7.240963435,7.315876682,7.463240683,7.446374403,7.427181398,7.12048422,7.360763386,7.226174194,7.273822172,7.27387519,7.482674339,7.399532808
8187,"ZNF239",2.335843089,1.97790887,1.916811968,2.452092485,1.825356224,2.132594955,2.03151882,1.553747469,2.737986296,2.591032881,2.5084075,2.025555261
220992,"ZNF485",1.090024476,1.015444868,1.312029023,0.998927807,1.034388415,0.99868681,1.167044528,0.137848305,1.114489003,0.844532023,0.162837125,0.757787431
7580,"ZNF32",3.564336359,3.478335759,3.776725899,3.520033483,3.367993165,3.374508871,3.42123763,3.671602732,3.657152522,3.53585907,3.595565564,3.6458068
414208,"ZNF32-AS2",1.297730269,0.885332757,0.534586437,0.9047363,-0.318634163,0.310854702,0.377612267,0.269212753,0.668957111,0.762273775,0.346910569,0.239726716
6387,"CXCL12",6.34500326,7.287178995,7.486310821,7.176600319,7.128785937,6.523835641,7.109231678,7.141897069,7.940424615,7.760284211,6.509476959,7.318347307
643236,"TMEM72",0.555318808,0.272573118,0.534586437,-0.873219808,-0.85583529,0.590387077,0.885231244,0.875365424,0.483539746,0.136243069,0.025626142,-0.067869103
83937,"RASSF4",7.136678592,6.687592911,6.784832426,6.947014669,6.878551781,7.000112811,6.955613447,7.005463523,7.110761309,7.236755511,6.798538339,7.169519114
11067,"DEPP1",3.140090074,3.544496752,3.136291671,3.895528518,3.616929394,3.36392958,3.156974919,2.896452651,2.949726903,2.966553467,3.031794254,3.479822291
220979,"ZNF22-AS1",1.057751657,0.526477249,0.585198856,1.170654512,1.102966117,0.761357756,0.72057171,0.746004861,0.753433279,0.629362377,0.746824062,0.981340495
7570,"ZNF22",4.296227711,3.782420961,4.16149578,4.366638522,4.568998424,4.20485241,3.807337531,3.931685212,4.217853132,4.248892387,4.53350828,4.565780745
