,CX.5461_0.1_3,CX.5461_0.1_24,CX.5461_0.1_48,CX.5461_0.5_3,CX.5461_0.5_24,CX.5461_0.5_48,DOX_0.1_3,DOX_0.1_24,DOX_0.1_48,DOX_0.5_3,DOX_0.5_24,DOX_0.5_48
199953,0.027519729,0.07441466,0.076682742,-0.030039898,-0.138854126,-0.048783293,-0.069952896,-0.148831105,-0.136157595,-0.162207314,-0.043884407,0.039700442
5293,-0.137456804,0.096802177,0.248863356,-0.128698173,0.168337862,0.304380594,0.060453873,0.925446365,0.901721446,0.02509274,1.656742683,1.595722777
22883,0.070491884,0.02578629,0.100051952,0.094975842,0.028519868,0.121339083,0.117630516,-0.070233305,0.042760824,0.086724544,-0.266830418,-0.620035494
56998,-0.123851292,-0.165871562,-0.066321234,-0.051332824,-0.107933377,-0.030177437,-0.00927816,0.053310195,0.008339016,0.123828807,0.537126628,0.402511684
84328,-0.092822517,-0.032888804,-0.172260202,-0.125527714,-0.175343766,-0.011514896,-0.139079949,-0.287695161,-0.225979806,-0.003023656,-0.393808865,-0.109126598
64802,0.044617321,0.207408236,0.187126977,0.077078173,0.239091979,0.288187892,0.017356241,0.374466532,0.329142505,0.108161503,0.101216741,0.272521557
10277,-0.005073023,0.02625896,0.001507488,-0.024827718,-0.083847248,0.093730927,-0.045697244,-0.321899313,-0.269479447,-0.087346289,-0.535733425,-0.656733231
23095,-0.028352676,0.07266471,0.016434971,-0.089297791,-0.125917937,0.083484721,-0.111257775,0.061570112,0.027440171,-0.249084608,-0.018224812,-0.069124287
5226,0.0250116,0.073262573,0.007994229,0.108589755,0.080105514,0.050401726,0.085684259,0.360366582,0.223358488,0.231483806,1.171844018,1.490162161
378708,0.315415327,-0.149133024,-0.468240501,0.285258215,0.072094342,-0.497246642,0.08315933,-0.190255489,-0.488660882,0.077963162,-0.267580153,0.200186266
1676,-0.131289132,0.001610049,0.151734219,0.019169377,0.093916925,0.183101764,-0.049990192,0.223014719,0.325822924,0.039171104,0.047072453,0.317653425
5195,0.038674666,0.094140912,0.245672006,-0.023249137,0.067834778,0.020537532,-0.044919616,-0.143511025,0.076290568,-0.370450342,-0.913810123,-0.532223039
54897,0.024368827,0.015687939,0.119154918,-0.04903277,-0.018718078,0.089337534,-0.256011468,-0.581745722,-0.319906752,-0.389830295,-0.202966592,-0.84412311
148345,-0.114788784,0.240964017,0.233743684,-0.338357057,0.189405604,-0.038881603,-0.220590331,0.778615826,0.819755108,-0.429087198,0.349136565,1.05320806
23435,0.1237866,-0.008999742,-0.040449468,0.068654885,-0.01609335,-0.040810961,0.006016659,-0.033431239,-0.17952729,-0.081567211,0.039713586,-0.108509093
10747,0.249409516,0.180522845,0.271413805,0.017518117,-0.04097949,-0.129207876,-0.188948785,0.486817801,0.174114846,0.610455981,0.735370917,0.739439953
6723,-0.213065767,-0.287194351,-0.106301504,-0.075224674,-0.052973973,-0.152903589,0.037629005,-0.545229299,-0.287665173,0.074141999,0.11358831,0.098158364
5394,0.030178792,-0.020241348,0.030827161,-0.073727637,-0.089481247,-0.141251982,-0.048249466,-0.257398525,-0.145174141,-0.045525079,-0.615597277,-0.391083565
2475,-0.010020892,0.078683741,0.076715758,-0.016569752,-0.141110278,0.067971553,-0.082974738,-0.090704059,-0.015666768,-0.050756228,-0.259008077,-0.433025603
29914,-0.050592963,0.043986423,0.059669966,0.060998128,-0.053991909,-0.005362214,-0.029432261,-0.180638378,-0.192907949,0.017985716,-0.11279807,0.024264036
26232,-0.186795914,0.061636369,0.158214768,-0.000780092,-0.089973039,0.024162203,0.056909634,1.121005518,1.264026959,0.26816504,2.532191001,3.334223563
93611,-0.060292484,0.073504069,0.225526011,-0.039293857,-0.072167102,-0.021125217,0.119220571,0.498973914,0.198093387,0.253202045,1.3392614,0.912230762
26270,-0.082435875,-0.066987658,0.115896026,-0.22158605,-0.109195853,-0.128867247,-0.140906534,0.047054485,0.41988584,-0.121623762,0.245742905,0.291513026
10459,-0.043836559,-0.310430018,-0.14564719,-0.088421319,-0.106760315,-0.433064825,-0.056378881,-0.280848458,-0.346441288,0.047290668,0.359369602,0.257795163
57085,-0.012589895,0.096250375,0.144415218,-0.09476842,0.157284127,0.048227299,0.071656828,0.523348148,0.39950349,0.013945434,0.896341048,1.175030604
4524,-0.064774786,0.094728229,0.204215799,-0.097596117,0.001038865,0.190143558,-0.144674473,-0.177241684,-0.177482064,-0.328745468,-0.310206738,-0.345945455
1185,0.135699791,0.102885713,0.138986746,0.041366356,-0.02315243,0.027510974,-0.014265514,-0.164223528,-0.124492814,-0.092040727,-0.285966688,-0.119993432
4878,-0.024122873,-0.168603987,0.060421391,0.046449932,0.091735804,0.019057157,0.147651404,-0.187065043,-0.270234099,0.221133688,-0.044380146,-0.564553735
4879,-0.008522096,-0.117495673,0.134871462,-0.143504041,0.052979805,0.079652806,0.090335188,-0.229344532,0.30345423,0.104217114,-1.351506417,-1.893699115
90231,-0.027269098,0.016443701,0.042131393,0.022126238,0.013861675,-0.033839032,0.101161948,0.305142381,0.276950857,0.186083161,0.696601521,0.341954246
5351,0.06649734,-0.015235817,0.132595011,0.044119631,-0.056611343,0.009428992,0.16511607,-0.10734998,-0.025412354,0.20474047,-0.250442192,-0.796022541
9927,-0.046336486,0.032050508,0.13026347,-0.023400516,-0.080773942,0.105469722,-0.106091982,-0.172381389,0.061921934,0.064606315,-0.645437808,-0.755968123
60672,0.050876506,0.036882937,0.266531512,-0.002433989,0.112776509,0.127893332,-0.009613267,0.036917931,0.506206171,-0.011625541,-0.974831691,-0.680764434
55187,-0.043720808,0.088331596,0.123878905,-0.07890365,-0.092008955,0.155589819,-0.148697652,0.060750532,0.132604271,-0.227315132,-0.35702472,-0.646815915
9249,-0.105552651,0.014933758,0.234018931,0.054865237,0.216819278,0.12491952,0.119218241,1.417151607,1.172118693,0.167331443,3.07156139,2.557862992
126755,-0.454505051,0.147650953,0.199456138,-0.133242565,0.791711788,0.4042048,0.259379801,1.84412344,2.078343489,0.050466519,1.553551613,1.346641923
10630,0.045634783,-0.094569829,-0.166565518,0.080896392,0.055729728,-0.244442618,0.088720032,-0.276744999,-0.39217863,0.181648624,-0.434681108,-1.378009242
7799,0.052423426,0.029288218,-0.006782402,0.033431652,-0.15582827,-0.02988314,-0.073802917,-0.013393732,-0.044922647,-0.051324155,0.465229682,0.578046429
23254,0.098422097,0.106035586,0.110750537,-0.222541097,0.057021981,0.238965606,-0.176284295,0.138970496,-0.033141236,-0.541565169,0.537215363,0.370231576
55092,0.014193387,-0.151372495,-0.140142614,0.094373223,0.008186326,-0.019425213,0.065574446,0.348947173,-0.183293417,-0.164077443,0.881972477,-0.196339737
79180,-0.203972671,-0.175879074,-0.038496107,-0.071719065,-0.411150379,-0.182358633,0.100026098,-0.271123358,-0.173446454,0.065081728,-0.087690688,-0.023065693
842,-0.04298962,0.073376787,0.278970594,-0.018318791,-0.084672354,0.010591142,0.091754832,0.084648092,0.283146042,0.234097565,-0.278473955,0.035721981
23341,0.17720193,0.160656526,0.06713591,-0.004551371,0.06352413,0.110437681,-0.023534363,0.158220899,0.022887324,-0.165876221,-0.015110474,0.184978995
84301,-0.101748765,0.132439709,-0.138249959,0.251607647,-0.228256317,0.35873136,-0.05040152,0.046225821,-0.029088729,-0.309454148,0.307919836,0.26992103
6248,-0.195425604,0.133522175,0.097899872,-0.004482659,0.083122763,0.051072375,-0.231637402,0.099334924,0.088534099,-0.275611626,0.167590691,0.065969157
23207,-0.021636297,0.025370851,0.137039155,-0.003105125,-0.001668139,0.130042406,-0.022648001,0.080324798,0.149570219,-0.044197385,0.104721375,0.360364394
284723,0.047762519,0.104210889,0.471442723,-0.082262546,0.279535861,-0.225048672,-0.118245474,0.508916551,0.494539453,0.652031348,0.69906698,0.35275796
54751,-0.01022218,0.002330265,0.174849273,-0.010901117,0.096222066,0.165707892,-0.032998949,-0.21279821,-0.093605319,-0.050324257,-1.326687477,-1.251877643
440567,-0.162735951,-0.189443794,-0.147581465,-0.048759467,-0.004681789,-0.187823246,0.004666913,-0.27294081,-0.264740281,0.292391099,-0.04236502,-0.557539749
729614,-0.017659514,0.091905462,0.231601979,-0.108028532,0.29532455,0.138340811,-0.071397481,0.850817752,0.622792832,-0.182524103,1.331763494,1.521522117
23013,0.059736021,0.055606635,0.024423204,0.060113237,-0.137673215,0.126454382,-0.106138505,0.052377531,0.00733662,-0.229420561,0.289433734,0.339683391
7709,-0.030730596,0.009231962,0.06593157,-0.101043421,-0.085352894,-0.109627502,0.013081277,0.070691759,0.276301975,-0.172127177,-0.246140565,-0.003517719
27129,-0.253095537,-0.148344903,0.067540779,-0.209652267,-0.198241374,-0.123926617,-0.217114904,-0.958136977,-0.438019628,-0.014885714,-1.462269988,-2.447390822
1187,0.110961709,0.231573848,-0.043498057,-0.141308744,0.202545762,-0.086445352,0.019758815,0.542890808,0.675275074,0.109946748,1.30532977,1.9255855
1188,0.140319846,-0.126354565,-0.190843549,-0.061969611,-0.109501682,-0.406698487,-0.04578755,-1.659504789,-1.948205717,0.076232429,-1.133383082,-1.376459323
348487,-0.343384349,-0.010757996,0.242620816,-0.249446035,0.069780408,-0.065527307,-0.127191905,-0.673393282,0.247348508,0.112760466,-0.420225545,-1.188085901
1969,0.202744101,0.187375094,0.218689676,0.217616314,0.32398694,0.328050607,0.229640648,0.874509134,0.622417382,-0.04507719,1.031707871,1.017496415
128272,-0.436054833,-0.256011559,-0.312331603,-0.237115492,-0.294879405,-0.365201132,0.097039783,-0.565859874,-0.173068926,-0.092919038,0.356437534,0.363455338
79363,-0.173174521,0.052128234,0.042566358,0.168902804,-0.152528594,0.183611199,0.066727912,-0.045355293,0.036776141,0.085954213,-0.882031533,-0.626904157
54455,0.014112007,0.024811766,0.010511383,-0.021112951,-0.081478461,0.064960533,-0.149307705,0.122119155,0.124879574,-0.264312837,-0.031003081,-0.011424957
26099,-0.096311015,-0.061084269,-0.071059242,-0.018569688,-0.03649478,0.054132865,-0.034022113,0.168436,0.198421638,0.016378195,0.19520723,0.731702824
55707,0.070258547,0.117001056,0.055220518,0.041523747,0.205494511,0.120532099,0.087062645,0.453389492,0.21284156,-0.167918051,-0.162533068,0.226774424
114819,0.265780434,0.208183673,0.452145324,-0.10899372,0.065303351,0.190055854,-0.072972909,0.53203153,0.56643824,-0.424838996,0.391764283,0.283543379
55672,0.073161431,-0.112944318,-0.124834637,-0.098483099,-0.341367648,-0.206309098,0.069887481,0.059066905,0.260439616,-0.109390807,-0.370104223,0.100198231
84809,0.058759046,-0.017232343,0.081171343,-0.138212201,0.057193142,-0.031929296,0.023698563,0.055790732,-0.061026741,-0.093422741,-0.399228859,-0.231436659
11209,0.34524872,0.322706031,0.573891283,-0.110665744,0.010372862,0.186273337,0.202651448,-0.51528858,-0.20871461,0.256736409,-0.433644917,-0.47443777
11223,-0.035386778,0.258371531,0.552366685,-0.126725524,-0.096562675,0.239015296,0.03883296,0.733657027,0.944400021,0.09840086,1.486510074,1.479087704
9696,0.066418408,0.000869463,0.068098561,-0.151127427,-0.084380894,0.076686443,0.128308591,0.626096658,0.235287998,-0.23887318,1.212534737,1.023159229
4237,-0.040971976,-0.137706641,-0.049560315,0.05975637,0.16412199,-0.086401831,0.08063806,-0.449624797,-0.391188726,0.112734256,-0.560867819,-1.123025028
23400,-0.008902753,0.037927745,0.03828804,0.024711912,-0.040491613,0.041507601,0.08982583,-0.099615052,-0.063729884,0.099256808,0.125089839,-0.280231621
6390,-0.149345855,-0.058564711,-0.047030669,-0.091312485,0.050528116,-0.100638071,0.016852583,-0.185909963,-0.119610456,0.161173854,-0.452642578,-0.511521589
11240,-0.111487462,0.305522408,0.355131787,-0.322022651,0.635714473,0.573805007,-0.022522297,1.159534406,1.463893664,-0.068189353,1.595560256,1.667117374
55920,-0.01649425,-0.134078424,-0.114545697,0.122441012,-0.114900925,-0.097679664,0.074793142,0.285311153,0.069476009,0.176986172,1.677852021,1.582263474
55160,-0.016993488,0.032070698,0.191299337,-0.07984129,-0.034786325,0.054958911,-0.063322609,-0.234648998,0.053243039,-0.316868874,-1.19317546,-1.426969056
127707,0.274759903,0.50223415,0.441641253,0.398549033,0.544111795,0.499083914,0.842126369,1.895208219,1.06431958,-0.24342878,1.013516186,0.496589843
8659,0.074258807,0.021116463,0.072745898,0.087118861,0.038344544,0.021537425,0.057854817,-0.173879333,-0.107148928,0.224129892,0.348788963,-0.077488577
126917,0.176017757,0.077008288,-0.021560188,0.295352188,0.075808741,0.281670173,0.102741469,0.625158116,0.339372289,-0.223872324,1.325442332,0.939964227
23352,0.085711238,-0.003064573,0.1084269,-0.064452306,-0.194894815,0.046469043,-0.06146424,-0.146857431,-0.084111722,-0.083542922,0.040142692,-0.2385841
23065,0.141541866,0.092508634,0.089519041,0.09732021,0.084424857,0.183393366,0.131181254,0.085030768,0.133815289,0.084800424,0.031780726,-0.056934344
51154,-0.077588243,-0.071319061,-0.011241699,0.076161693,0.026780899,-0.063999269,0.034691947,-0.322338221,-0.174610615,0.285193752,0.421187299,0.860048735
100506730,-0.196361318,-0.22550311,-0.215368311,-0.120530661,-0.342220983,-0.247121245,-0.342558659,0.02397262,-0.043573956,0.080941564,0.467762419,0.403300488
8574,-0.043581949,-0.179843667,-0.066606026,0.000530756,-0.127927825,-0.216920594,0.034039833,-0.106462242,-0.066005783,0.261474937,0.655699043,0.568242922
54896,-0.046915136,-0.045173852,0.132622498,0.008382199,-0.023952981,-0.033588948,0.046575477,0.121723596,0.129658373,0.008664284,0.620754502,0.944661593
832,-0.129443024,-0.084972423,-0.026006432,-0.021109704,-0.028547008,-0.050265818,-0.042701737,-0.159966052,-0.046033617,0.143128241,-0.323714617,-0.487615679
440574,-0.03731154,-0.066860363,-0.13219297,0.030021802,0.040420299,-0.077394209,0.081495126,-0.145196661,-0.184284444,0.206748241,-0.273207527,-0.440376144
644068,-0.030421217,-0.072513475,-0.049855411,0.018026284,0.087818502,0.013039126,0.170966919,0.008922209,-0.256678383,0.230602059,0.13299396,0.139339128
255104,-0.102797602,0.085638932,0.063884193,-0.254176725,-0.047062879,0.195847251,0.028424178,0.317082304,0.410246521,-0.141077786,0.133905892,0.585714022
23252,0.076082796,0.00136962,-0.037773483,0.057168278,-0.080977183,0.04993258,0.026933414,0.518319666,0.336103855,0.108936445,0.93106849,0.882148082
55450,-0.118861268,-0.233241487,-0.319280746,-0.08139595,-0.31090585,-0.16108629,0.067135992,0.249341541,0.239351413,0.091890226,1.628767283,1.786441222
79594,0.047248985,0.146534383,0.159728289,-0.00074718,0.098966951,0.094606967,-0.008055578,0.057314607,0.021333872,-0.189967688,-0.594459264,0.009183436
163933,-0.813329629,-0.467001872,-0.350863802,-0.211357906,-1.001056079,-0.982284356,-0.286135693,0.458404661,-0.068716583,0.224889991,2.968831558,1.244157473
65018,-0.040370188,0.100341941,0.217699285,-0.01419079,0.021532655,0.199127465,0.003550824,0.013320295,0.074902019,0.134443833,0.643440873,0.63480565
100861548,0.20938178,0.080808574,0.054702988,0.15604155,0.094301145,-0.155895131,0.200969553,0.567299878,0.609585517,0.094690031,1.453668524,1.554343569
1650,0.148426084,0.059385701,0.160230471,0.085802885,0.185772909,0.131415305,0.160418055,0.325103994,0.357009414,0.203639095,0.667871329,0.729222583
57576,-0.176753205,-0.234682601,-0.128251423,0.156761395,0.118630837,0.046307785,0.322446938,1.860678022,1.549579636,0.232837199,2.879929798,3.232004709
400745,-0.31941666,0.342763144,0.230374314,0.367902772,0.556447496,0.558161787,0.076871407,2.131783555,1.731561076,0.434380641,3.244456427,3.66621181
50809,0.004640898,-0.10268496,-0.167175754,-0.007582995,-0.119414694,-0.147108008,-0.022458032,-0.046988231,-0.102488613,-0.009868052,-0.13011764,-0.007410809
8672,0.020401216,0.127866856,0.102730665,-0.004414435,0.038938761,0.14717687,-0.073648248,0.080861861,0.107722968,-0.029877764,-0.481323108,-0.933641667
1889,0.072041199,0.089052189,0.123627965,0.111909822,0.036810016,0.207774737,0.195016765,0.441461873,0.391665624,0.074729423,0.469679014,0.250916257
84224,-0.044511959,-0.341252558,-0.141095602,-0.215335002,-0.449839532,-0.052581777,-0.258629096,-0.769415135,-0.483657793,-0.242078251,-1.528060405,-1.104871465
249,0.087967155,0.02678611,-0.00879039,-0.038546444,-0.004477601,0.046462392,0.09984418,0.034539781,-0.322078073,0.341134965,0.99340766,1.301852572
5909,-0.103221687,-0.045350006,0.047553204,-0.098722373,-0.351468959,-0.068864333,-0.093515385,-0.702526395,-0.682700993,0.184825634,-0.210340826,-0.223844729
84196,0.065621311,0.026752794,0.063549497,0.047449898,0.025149009,0.050002602,0.008380048,-0.016830393,-0.097194564,-0.04034978,-0.432383028,-0.644144249
401944,0.46329397,-0.015633259,0.393526544,-0.202632123,0.492811184,-0.229418316,0.025846979,0.047798839,0.318988411,-0.649481047,0.064528487,-0.996990849
3339,0.011800496,0.106120735,0.24870395,0.069194573,-0.218664115,0.340714826,0.051112112,0.030613922,-0.041775415,0.089917535,-0.151951372,-1.029760299
29092,0.026120465,-0.206751129,0.040408247,-0.133872171,0.097724617,-0.238133535,-0.036790819,0.06947084,0.116870828,-0.177923025,0.237787988,0.387853546
998,-0.096618642,-0.032016747,-0.043908862,0.049122732,0.116643157,0.047077726,-0.032869571,0.169150574,0.183484219,0.121552732,0.230436233,0.275866611
54361,-0.056014771,0.019899472,0.220134965,0.15546195,0.634490601,0.250718639,0.191085583,1.118449686,0.639001796,0.048729243,2.964866386,1.83314569
9923,0.038982938,0.164260019,0.200263913,-0.007591996,0.062771575,0.240888918,-0.062994911,0.065750449,0.072165036,-0.061804821,-0.285605722,-0.481137168
2048,0.080009806,-0.047680517,0.025051393,-0.041230956,0.038920074,0.037448293,0.071244022,0.602972969,0.627307892,-0.122023057,1.352040692,1.144219458
23028,-0.049923102,-0.097144353,-0.14704785,0.015039062,-0.123370013,-0.168376924,0.001442139,-0.141751758,-0.123603726,0.048694092,0.056339062,0.030659295
7798,0.016910458,0.035414409,0.008859386,0.06206345,-0.060923899,0.141488805,-0.062867346,0.187479947,0.149780878,-0.248167059,0.03777337,0.174238507
3352,0.205435729,0.551157606,-0.058804191,0.546938687,0.569992668,0.168150916,0.267544251,0.872872354,0.126640059,-0.089816652,1.153168304,-0.074584141
100996511,0.334086394,0.110054003,0.285593535,-0.052518052,0.015752031,-0.298803015,-0.032579559,-0.150455091,-0.153621084,-0.731982048,-1.654332991,-1.527048401
10236,0.000220913,-0.115354697,-0.170307058,0.032216182,-0.089258722,-0.118185094,-0.069382932,-0.41025935,-0.282748275,-0.042770693,-0.774571354,-0.586251694
80818,-0.090722165,0.055638269,0.028239425,0.087181286,0.026201832,0.033224676,0.039817198,0.03252226,-0.088222719,0.078677664,0.531902937,0.247310545
148898,0.218735667,0.25922211,0.391676544,0.00255934,0.050812353,-0.066554382,0.00764016,0.125313696,0.203499728,-0.143007212,0.937069195,0.724426727
6920,-0.074044284,0.078961104,0.20048593,-0.08978668,0.125259687,0.06071442,-0.098863659,0.050888372,-0.133260362,0.182500262,0.218473754,0.239850794
55616,-0.012004874,-0.002729484,0.060219233,-0.010304948,-0.161873104,-0.027524861,0.034119993,-0.062822611,0.022804988,-0.004142506,0.041338671,-0.45305355
1870,0.222435661,-2.064481064,-2.29367846,0.194361162,-2.312746467,-3.79890674,-0.186686784,-2.746000974,-5.205357883,0.320950997,0.48813829,-1.193102182
3399,-0.078564125,-0.080945549,-0.114062619,0.093664872,0.245189297,0.005319949,0.136775282,0.962589032,0.740589438,-0.66236928,1.511289039,1.686122187
6135,-0.131184691,-0.118083285,-0.180702797,-0.041951489,0.008161159,-0.177781503,0.003904817,-0.100393486,-0.147649272,0.18776154,0.038942648,-0.314877013
6924,0.006756462,0.016964732,-0.01645991,0.075456308,-0.051792278,0.054320313,0.009627758,0.201062284,0.235862363,0.09906217,0.436644269,0.716120376
57095,-0.07378005,-0.120872507,-0.012361226,0.042965974,0.011908261,-0.099788389,-0.008791416,0.11615648,-0.01192948,0.171145826,0.50181216,0.75319107
11313,-0.139588815,-0.024381065,0.168168966,0.041346563,0.174845484,0.214274374,0.135911033,0.69036554,0.628476946,0.276468021,1.001717639,1.286236595
2582,-0.060111255,0.053655668,0.13436832,-0.054214213,0.051482012,0.103014062,0.041096226,0.686634112,0.675742331,0.259486118,1.054644336,1.214392329
3155,-0.142450166,0.227844505,0.242153647,-0.041934478,0.166266287,0.167892326,0.034727126,0.575620384,0.65285851,0.131148621,0.74646287,1.195446159
2517,0.087823911,0.06738003,0.031146246,0.013566943,0.086733432,0.020530777,0.324193243,1.149504336,0.751101066,0.39126746,2.415983955,2.299897803
55629,-0.056874824,-0.043507064,-0.144299542,-0.157865781,0.020205602,-0.107103195,-0.024220035,-0.040553319,-0.210301499,-0.40400136,-0.180702416,0.012888343
10772,0.080752471,-0.062883774,-0.111813474,0.053776455,0.027837597,-0.13546313,-0.077760754,-0.16790586,-0.122011973,-0.132937087,-0.4925615,-0.200399924
163702,0.092576166,0.041601964,-0.039220889,-0.057942309,-0.058110288,0.013850337,-0.205575131,-0.292164999,-0.129226843,-0.366991708,-2.191159092,-2.037448846
57822,0.062894953,0.545278829,0.061493603,0.342390133,1.370445987,0.885057939,1.189607381,3.526769228,3.066879123,0.590235814,4.547171556,4.872634908
90529,-0.137734968,-0.047301737,-0.009385357,-0.047593463,0.131317124,0.122626192,-0.152869183,0.006236889,0.114431739,-0.193659749,0.633870976,1.174967223
57185,0.019948605,0.161788535,0.159921249,0.092504822,0.219709846,0.349478127,0.054098501,0.329345551,0.577520321,0.0583886,0.142799695,0.431390539
11123,-0.142414184,0.090863293,-0.049903177,0.118129957,-0.193855175,0.180261445,0.107334903,0.379303773,0.256820736,0.002654219,0.444804794,0.730723021
100506985,0.098936748,0.051452267,-0.073155197,0.060737299,-0.218016914,0.218780084,-0.051200503,0.366986649,0.697849796,0.032427047,0.291923955,0.628860098
10250,0.12140934,-0.022920603,0.031548172,0.014319621,-0.109013295,-0.10350442,-0.020242626,-0.172124958,-0.176400476,0.112233003,0.053528239,0.026019111
25932,-0.193463092,-0.000557926,-0.138922777,-0.036183484,-0.143527348,0.011223966,-0.069575491,-0.188138977,-0.273351116,0.122632316,-0.155223745,-0.9695247
25949,-0.008816909,-0.035710623,0.10711144,0.031951657,0.173146748,0.049786056,-0.0288146,0.293103621,0.17220534,0.145771783,0.532879812,0.819171321
57035,0.199591395,0.096265347,0.235038088,0.062651925,0.086737703,0.026810549,0.077798345,0.406785654,0.268400659,0.379940828,1.054737256,1.015482147
23585,0.076346854,-0.082029403,0.041732062,0.047730309,0.067747615,-0.03231789,0.126474622,-0.007848573,-0.020757323,0.181856299,0.113915959,-0.222031409
55219,0.065070895,-0.041278042,-0.030917281,0.038816221,-0.019658373,-0.098433627,0.024490818,-0.088495212,-0.030456461,-0.131283037,-0.158874302,0.000950039
26119,-0.124705066,-0.073845993,-0.02084713,0.016485054,0.0511907,0.000735221,-0.004829415,0.194265934,0.139650917,0.094967618,0.79980991,0.426602662
57134,0.033898271,-0.040887507,0.076769774,-0.086696282,-0.034330838,-0.079337411,-0.039032487,-0.185278762,-0.437527935,0.015733903,-0.705310863,-1.30927992
57190,-0.011924775,-0.029679947,0.05174998,0.041430319,-0.003558223,0.025844889,0.036147688,0.260150997,0.220085933,0.121424035,0.831075134,0.55643817
56181,-0.088399524,0.075513394,0.140295485,-0.128068073,0.02514183,-6.70E-05,-0.067686135,0.094973854,0.114056191,0.042064412,-0.106113922,-0.271185892
646471,0.071302177,0.277075172,0.353073022,-0.042969167,-0.111777381,0.359731067,-0.043165091,0.726972786,0.587070537,0.173678804,0.727289185,0.323445442
79000,0.266184095,-0.697689202,-0.969724109,0.317916005,-0.933964947,-1.344251128,0.250782908,-0.625128577,-1.01703617,0.462976925,-0.334209659,-0.603621675
164091,0.0984584,0.053507817,0.133382233,0.134886994,-0.006773399,0.024960874,0.131538422,1.172409186,0.895103341,0.078999893,1.551511926,1.372006456
3925,-0.017231359,-0.43208836,-0.63074289,0.08504796,-0.173032095,-0.448199426,0.106807828,-0.45665314,-0.768918342,0.238858107,0.019359703,-0.236287297
5051,-0.09273602,0.183368208,0.28435036,-0.074796915,0.126011641,0.293765286,-0.141269946,0.255723593,0.209815643,-0.164161912,-0.506151303,-0.468598682
2134,0.074715403,0.085293575,0.13020749,0.114061574,0.186095701,0.234004678,-0.020343764,-0.057638246,-0.187224944,-0.060655512,-2.197768666,-3.069041405
7780,-0.185378393,-0.255929436,-0.076673981,-0.193588308,-0.695205737,-0.345237029,-0.149101527,-0.87968989,-0.559930828,-0.206716741,-1.900941508,-2.753369305
84676,-0.012807654,0.090679237,0.172873838,0.055155858,0.094502724,0.105913049,-0.026314005,0.128571911,-0.176969248,-0.007311839,-0.538312707,-1.186024624
149420,0.038022395,-0.148064377,-0.266994387,0.040457728,-0.133464847,-0.208268512,0.010883323,-0.428558308,-0.445125389,-0.21374548,-0.631545848,-0.5021737
79927,-0.11917425,0.07412741,-0.01354853,0.253891967,0.08491503,0.164073369,0.099719213,0.044307634,0.062700084,-0.450801262,-0.220707554,-0.841069406
51042,-0.13587377,-0.02674317,-0.03526421,0.056393372,0.118320109,0.065307243,0.151219509,0.317981506,0.133914854,0.139235885,0.278034682,0.763019499
10256,0.152001238,0.163634584,0.334963636,-0.001175948,0.101496735,0.140255533,-0.081368209,-0.166677712,0.018834158,-0.204553459,-1.04705004,-1.304969823
64793,0.08651771,-0.191568632,-0.185086342,-0.011621758,-0.198039364,-0.244038705,-0.12497074,-0.704073242,-0.588907967,-0.320368342,-1.221353796,-0.840460979
83442,-0.219942388,-0.130340939,-0.061055225,-0.109343118,0.265126725,-0.009374116,0.068543129,-0.076373724,-0.122099007,-0.062296079,-0.394767499,-0.467317346
91544,0.167686752,0.05659563,-0.036054711,-0.00815623,0.026984357,-0.063801575,0.030839073,-0.316910424,-0.401877037,0.109988798,-0.658057378,-0.8329384
79947,-0.005650762,0.030755625,0.07958253,-0.001708325,0.030258918,0.129554099,0.028304588,-0.030765621,0.004249631,-0.038803238,-0.434836359,-0.380633688
3151,0.064770661,-0.344728211,-0.52832873,0.108868111,-0.213363826,-0.574317289,0.099765753,-0.208936462,-0.44240681,0.348559589,0.472013939,0.250793344
6195,-0.025516437,0.191581564,0.040585319,0.163426951,0.000977729,0.130253013,0.096568022,0.817844291,0.401709004,0.131862661,1.360144758,1.413781751
101928728,-0.155780923,0.236800056,0.199326273,-0.215526299,0.118498081,0.114726139,-0.109597221,0.342124541,0.061581121,-0.24412332,1.719988415,1.391979921
8289,0.018037594,0.046644914,0.136866923,0.01427815,-0.05153348,0.168268094,-0.13153066,-0.087254559,-0.03413644,-0.197441889,0.016609152,0.248502916
55650,0.013342349,0.034407871,0.187357116,-0.06583886,0.258067484,-0.048871186,0.043850474,0.282804948,0.4723514,0.038943425,-0.008860197,0.604799261
84243,0.117398688,-0.009874693,-0.047580516,-0.008273182,-0.010081658,-0.059906485,0.007998164,-0.205931613,-0.082169703,-0.282423015,-0.810156808,-0.47885998
54707,-0.024399338,0.023384112,0.112663772,0.016514446,0.032323643,0.228962106,0.083500464,0.210468774,0.127304211,-0.018205698,0.491585289,0.853384882
63906,-0.091983191,0.063374966,0.136239123,0.163199912,0.093332424,0.027977728,0.080540395,-0.035716787,0.11801864,0.118537711,-0.381946857,0.226246855
10726,-0.013236416,-0.128774798,-0.026293681,0.00920331,-0.062941113,-0.150269986,0.029409735,-0.30889255,-0.164007384,0.077451335,-0.511841498,-0.142320235
388610,-0.181982927,-0.056917844,0.070295913,-0.033282614,0.064996701,0.05181326,-0.041082412,-0.277965833,-0.113169571,0.03967881,-0.077135714,-0.268718258
